Time Unit,Average Fear Level,Average Hunger Level,Average Energy Level
63,0,337.4983416023469,651.6908475868422
64,0,336.06977109029975,653.119418098889
65,0,327.5712897034755,661.4997485478914
66,0,326.5206709814073,662.550367269959
67,0,325.57486753427173,663.4961707170949
68,0,324.6721559070327,664.3988823443332
69,0,323.63849662344813,665.4325416279186
70,0,322.7495771434655,666.3214611079005
71,0,321.7290106271647,667.3420276242018
72,0,320.6153251853973,668.4557130659691
73,0,319.40040297626075,669.6706352751053
74,0,318.4690773485195,670.6019609028466
75,0,317.60945479339006,671.4615834579758
76,0,316.69289283320495,672.3781454181612
77,0,315.34206828168465,673.7289699696815
78,0,314.43441223905535,674.636626012311
79,0,313.7693532422938,675.3016850090725
80,0,313.06503500642486,676.006003244941
81,0,312.60028609698105,676.4707521543849
82,0,311.79430926112235,677.2767289902434
83,0,311.2038135121343,677.8672247392315
84,0,310.5719413283879,678.4990969229784
85,0,310.2175749089787,678.8534633423875
86,0,309.92344540992855,679.1475928414372
87,0,309.7960202674558,679.2750179839102
88,0,309.4035493197689,679.6674889315972
89,0,309.20286635840023,679.8681718929662
90,109,350.6283876888315,638.4426505625344
91,173,336.60256569091695,652.2863231979721
92,173,331.37927401346934,657.5096148754195
93,173,329.5623482926282,659.3265405962605
94,173,328.6859956700092,660.2028932188791
95,173,327.9553051401296,660.9335837487588
96,173,327.9308995655227,660.957989323366
97,173,327.6253172494348,661.2635716394542
98,173,327.1558751054758,661.7330137834128
99,173,327.0474490603359,661.8414398285527
100,173,327.09008984296713,661.7987990459214
101,173,327.16027605921954,661.7286128296694
102,170,328.4646696383077,660.3621460041508
103,170,328.1626670058073,660.6641486366507
104,170,327.9642177327569,660.8625979097013
105,170,327.8686280796095,660.958187562848
106,171,323.8970481162267,664.8669968275934
107,171,323.715350209773,665.0486947340474
108,171,323.5351819775488,665.2288629662715
109,171,323.1878575122378,665.5761874315821
110,171,322.77743128765945,665.9866136561609
111,171,322.1798001321572,666.5842448116632
112,171,321.69713480215626,667.0669101416644
113,171,321.3660957814598,667.3979491623604
114,171,320.7377084692845,668.0263364745352
115,171,320.09071278007616,668.6733321637438
116,171,319.1672944299125,669.5967505139072
117,171,318.537332222818,670.226712721002
118,171,317.6866201494012,671.0774247944189
119,171,317.155839659947,671.6082052838738
120,171,316.71393309623096,672.0501118475894
121,171,316.27152578395396,672.4925191598669
122,171,315.44026605454235,673.3237788892785
123,171,314.64471625992513,674.1193286838952
124,171,314.12010180384755,674.6439431399724
125,171,313.72044737251105,675.0435975713092
126,172,309.3359477058406,679.364617265911
127,172,309.11338040456155,679.5871845671899
128,172,308.8999897957808,679.8005751759713
129,172,308.53911059545743,680.1614543762937
130,172,308.3508750776617,680.3496898940899
131,172,308.1783819908537,680.5221829808977
132,172,307.9442628863932,680.756302085358
133,172,307.4549917564488,681.2455732153022
134,172,306.80236304191544,681.8982019298361
135,172,306.3313983144178,682.3691666573335
136,172,305.8795863833346,682.8209785884166
137,172,305.64793774015914,683.0526272315919
138,172,305.38996025330744,683.3106047184443
139,172,305.0830239981171,683.617540973634
140,172,304.8405000807265,683.860064891025
141,172,304.09244397136615,684.6081210003855
142,172,303.7107443510868,684.9898206206644
143,172,303.2724329432174,685.4281320285335
144,172,302.89954882342477,685.8010161483264
145,172,302.46110371673575,686.239461255016
146,172,301.78425918250304,686.9163057892482
147,172,300.8249621515869,687.8756028201645
148,172,299.59237445854546,689.1081905132057
149,172,298.7824944885129,689.9180704832385
150,172,297.77703890173035,690.9235260700215
151,172,297.01570971179416,691.6848552599572
152,172,296.20734703065824,692.4932179410931
153,173,291.57617716375495,697.060186472609
154,173,290.9136413844746,697.7227222518896
155,173,290.05958123710764,698.5767823992562
156,173,289.1392638763603,699.4970997600034
157,173,288.3669076354758,700.2694560008878
158,173,287.73923911425527,700.8971245221085
159,173,286.93549814991485,701.7008654864486
160,173,285.8953683457576,702.7409952906064
161,173,284.8092867895262,703.8270768468376
162,173,283.7705108936836,704.8658527426802
163,173,282.66899048467525,705.9673731516887
164,173,280.9817413707168,707.6546222656469
165,173,279.8738200303966,708.7625436059674
166,173,278.5066668021966,710.1296968341668
167,173,277.01843227026563,711.6179313660982
168,173,275.9395367008825,712.696826935481
169,173,273.83778674502673,714.798576891337
170,173,271.90449412849404,716.7318695078695
171,173,270.2014251405357,718.4349384958275
172,173,267.88125759175307,720.7551060446107
173,173,265.7329690683616,722.9033945680019
174,173,264.45519924669674,724.1811643896668
175,173,263.07545620521785,725.5609074311463
176,173,261.6877351471338,726.9486284892295
177,173,260.2602980996735,728.3760655366902
178,173,259.21586951866254,729.4204941177017
179,173,258.1277902996039,730.50857333676
180,198,299.82167198128,688.8146916550833
181,255,295.35254568676186,693.2838179496022
182,255,292.7211658932846,695.9151977430788
183,255,291.4617356762867,697.1746279600769
184,255,290.8027567695785,697.8336068667849
185,255,290.18611001810353,698.4502536182604
186,255,289.3868225557686,699.249541080595
187,255,288.91796160223663,699.7184020341266
188,255,288.87678576386065,699.7595778725026
189,255,288.6887489678778,699.9476146684863
190,255,288.6027170138231,700.0336466225402
191,257,284.2517850939105,704.3196434775183
192,257,283.5668860779388,705.0045424934898
193,257,283.4761344076538,705.095294163775
194,257,283.3321375098715,705.2392910615572
195,257,282.7827748039556,705.7886537674726
196,257,282.18019543471524,706.3912331367135
197,257,281.6220526192505,706.9493759521781
198,257,281.0833427508746,707.4880858205535
199,257,280.3998062728956,708.1716222985325
200,257,279.4156239019634,709.1558046694655
201,257,278.5365315202986,710.0348970511299
202,257,277.82302460738373,710.7484039640449
203,257,277.0559592929101,711.5154692785185
204,257,276.246896921173,712.3245316502557
205,257,275.0557669626966,713.5156616087319
206,257,273.8415366822858,714.7298918891427
207,255,268.63189751301826,719.8738496134184
208,255,267.6448942797902,720.860852846646
209,255,266.7257592687619,721.7799878576753
210,255,265.77701795218377,722.7287291742525
211,255,264.7936586242736,723.7120885021629
212,255,263.66441556027047,724.8413315661663
213,255,262.5487744709638,725.9569726554734
214,255,261.68662323712067,726.8191238893163
215,255,260.7385472613772,727.7671998650601
216,255,259.5250729782602,728.9806741481766
217,255,258.5609680062462,729.9447791201907
218,255,257.5658246606251,730.9399224658113
219,255,256.909554765465,731.5961923609717
220,255,256.28589141825853,732.2198557081784
221,255,255.4667294455245,733.0390176809121
222,255,253.90542414144917,734.6003229849872
223,255,252.0000069015102,736.5057402249267
224,255,250.51334104401485,737.9924060824223
225,255,248.97053645130637,739.5352106751301
226,255,247.24776742340086,741.2579797030357
227,255,245.1462071627237,743.359539963713
228,255,243.8062783117386,744.6994688146982
229,255,242.40147854026927,746.1042685861674
230,255,240.10400814825869,748.4017389781778
231,255,238.14543460891707,750.3603125175192
232,255,235.75230535196283,752.7534417744741
233,255,233.80846939806273,754.6972777283738
234,255,231.88579728957512,756.619949836862
235,255,230.01552992334658,758.4902172030902
236,255,228.01711918428893,760.4886279421472
237,255,226.23239778230638,762.2733493441305
238,255,224.10186221168064,764.4038849147565
239,255,222.66291147983313,765.8428356466036
240,255,221.12369024117413,767.3820568852626
241,253,215.24204054575554,773.1972658126258
242,253,213.29419570479013,775.1451106535914
243,253,211.73540759815694,776.7038987602248
244,253,210.41731832961042,778.0219880287709
245,253,209.1156699566171,779.3236364017641
246,253,207.87376862940542,780.5655377289758
247,253,206.76691145027036,781.6723949081111
248,253,205.69798075858495,782.7413255997968
249,253,204.99714380172838,783.4421625566534
250,253,203.32723269395004,785.112073664432
251,253,202.2352730476923,786.2040333106895
252,251,196.97982522563274,791.3922677976232
253,251,196.19540324367958,792.1766897795765
254,251,195.13255058662972,793.239542436626
255,251,194.263660456711,794.1084325665445
256,251,193.45693508744208,794.9151579358136
257,251,192.43232759489732,795.9397654283588
258,251,191.71597402126517,796.6561190019905
259,251,190.95937677993328,797.4127162433219
260,251,190.514869473383,797.8572235498733
261,251,189.72985582406645,798.642237199189
262,251,189.00213890141256,799.3699541218433
263,251,188.11254809469958,800.2595449285561
264,251,187.69187084689776,800.6802221763587
265,251,186.76565610378248,801.606436919473
266,251,186.07213834780293,802.2999546754529
267,251,185.26951393431835,803.1025790889373
268,251,184.18800984276243,804.1840831804934
269,251,183.1419048677995,805.2301881554557
270,260,222.32320846134704,766.0488845619091
271,352,218.04420310686655,770.3278899163893
272,352,214.94949484910106,773.422598174155
273,352,213.43308955862562,774.9390034646303
274,352,212.13704817828912,776.2350448449662
275,352,210.96863720556914,777.4034558176864
276,352,209.7261825532815,778.6459104699744
277,352,208.73074035560788,779.641352667648
278,352,207.35555529338097,781.0165377298749
279,352,206.03607017194633,782.3360228513096
280,352,205.01120481202207,783.3608882112336
281,352,203.91237078944633,784.4597222338094
282,352,202.96014280851057,785.4119502147453
283,352,202.10596018033416,786.2661328429222
284,352,201.712086206556,786.6600068166996
285,352,201.20222706760381,787.1698659556524
286,352,200.52667170089185,787.8454213223642
287,352,199.4839009340855,788.8881920891706
288,352,197.95418763128538,790.4179053919706
289,352,196.74478267121117,791.6273103520449
290,352,195.25797791278544,793.1141151104706
291,352,194.17516774605662,794.196925277199
292,352,192.84018519313847,795.5319078301171
293,352,191.77855909047253,796.5935339327835
294,352,191.08683732888474,797.285255694371
295,352,190.1228072552417,798.2492857680143
296,352,188.91217437494797,799.4599186483077
297,352,188.0541277053145,800.3179653179407
298,352,187.02141122648268,801.350681796773
299,352,185.97323244252152,802.3988605807344
300,352,185.3133792562817,803.0587137669745
301,352,184.58898892157075,803.7831041016852
302,352,183.8819953437123,804.4900976795428
303,352,183.29206139856123,805.080031624694
304,352,182.57480872187534,805.7972843013805
305,352,181.95968765426124,806.4124053689949
306,352,181.12121131371268,807.250881709543
307,352,180.35075025473253,808.0213427685231
308,352,179.83244946668185,808.5396435565735
309,352,178.8298003076846,809.542292715571
310,352,177.68509001154163,810.6870030117138
311,352,177.15323256790302,811.2188604553525
312,352,176.6379623722305,811.7341306510248
313,352,176.26594330528218,812.1061497179737
314,352,175.6497842573435,812.7223087659124
315,352,174.9581983035279,813.413894719727
316,352,174.12158703708135,814.2505059861745
317,352,172.92053050583363,815.4515625174223
318,352,171.87673902928233,816.4953539939735
319,352,171.71786282671493,816.654230196541
320,352,171.29597840527725,817.0761146179789
321,352,170.88201142996778,817.4900815932882
322,352,170.20605854843333,818.1660344748226
323,352,169.4522827340913,818.9198102891643
324,352,168.94750356507197,819.4245894581836
325,352,168.3853994057298,819.986693617526
326,352,167.74194438457081,820.6301486386849
327,352,167.47354093192624,820.8985520913294
328,352,167.43940654834506,820.9326864749108
329,352,166.76239538113865,821.609697642117
330,352,166.10706788621718,822.2650251370382
331,352,165.50581318636296,822.8662798368923
332,352,165.2486468429256,823.1234461803307
333,352,164.74362175410408,823.6284712691516
334,352,164.4141480973898,823.9579449258655
335,352,163.96965199934638,824.4024410239095
336,352,163.66754999806594,824.7045430251899
337,352,163.33573608517315,825.0363569380827
338,352,162.89730524043736,825.4747877828187
339,352,162.36698097336247,826.005112049893
340,352,161.63606373071426,826.7360292925413
341,352,161.1655830722134,827.2065099510429
342,352,160.59163100402793,827.7804620192279
343,352,160.08200499579578,828.2900880274593
344,352,159.4474569502294,828.9246360730266
345,352,158.6638999499316,829.708193073324
346,352,157.34363136168423,831.0284616615717
347,352,156.65235252651024,831.7197404967451
348,352,156.34745502927245,832.0246379939833
349,352,156.17252321464082,832.199569808615
350,352,155.90199230505388,832.4701007182019
351,352,155.64224702047494,832.729846002781
352,352,155.43618949187473,832.9359035313813
353,352,155.53666060345375,832.8354324198019
354,352,155.3844117841072,832.9876812391487
355,352,155.47049568920445,832.9015973340516
356,352,155.24392761698928,833.1281654062667
357,352,154.7195576064496,833.6525354168064
358,352,154.39839363478228,833.9736993884734
359,352,154.21714291764138,834.1549501056146
360,354,192.94115913401703,795.4309338892386
361,352,188.95176744187026,799.4203255813859
362,352,186.06456509035436,802.3075279329017
363,352,184.75528655411472,803.6168064691411
364,352,184.08968085630588,804.28241216695
365,352,183.67388236001094,804.6982106632444
366,352,183.03344295187446,805.3386500713812
367,352,182.31455240725643,806.0575406159988
368,352,182.14414273179932,806.2279502914566
369,352,181.9023442021887,806.4697488210669
370,352,181.77456521635713,806.5975278068984
371,352,181.64740054441307,806.7246924788425
372,352,181.7525336131794,806.6195594100762
373,352,182.0375303598001,806.3345626634557
374,352,182.1390417121647,806.2330513110909
375,352,181.91754179374055,806.4545512295155
376,352,181.35760983725564,807.0144831859998
377,352,179.8964414959765,808.4756515272792
378,352,178.86514120134981,809.5069518219055
379,352,177.98411689426737,810.3879761289885
380,352,177.47687799440945,810.8952150288467
381,352,176.935257579128,811.4368354441283
382,352,176.16840224378103,812.2036907794753
383,352,175.65290966555284,812.7191833577027
384,352,175.30426339811135,813.067829625145
385,352,175.1275647381431,813.244528285113
386,352,174.20618787488766,814.1659051483678
387,352,173.75702502467183,814.6150679985839
388,352,173.5061327765197,814.8659602467364
389,352,173.25888936025038,815.1132036630054
390,352,172.4636613708606,815.9084316523956
391,352,172.54390284577323,815.8281901774819
392,352,172.60642617864582,815.7656668446101
393,352,172.75884823385258,815.613244789403
394,352,172.71200753760527,815.6600854856507
395,352,172.36070778811768,816.0113852351379
396,352,172.4579764289081,815.9141165943473
397,352,172.3263200978107,816.045772925445
398,352,171.76712240783968,816.6049706154158
399,352,171.34648029790793,817.0256127253476
400,352,170.21158011218216,818.1605129110737
401,352,169.4225816770949,818.9495113461606
402,352,168.87151722797083,819.5005757952853
403,350,166.24973356174448,822.0543600055067
404,350,165.03819341934212,823.265900147909
405,350,164.15753295555788,824.1465606116935
406,350,163.38454827855986,824.9195452886918
407,350,162.45487844071675,825.8492151265347
408,350,161.43006330728494,826.8740302599663
409,350,160.62183987617706,827.6822536910746
410,350,159.98587681976454,828.3182167474869
411,350,159.2707355309215,829.0333580363305
412,350,158.81271243762396,829.4913811296278
413,350,158.22241699709608,830.0816765701559
414,350,157.6878793594061,830.6162142078454
415,350,157.1052499954187,831.1988435718328
416,350,156.45146340205653,831.8526301651949
417,350,156.16769053687418,832.1364030303776
418,350,155.8545808410863,832.4495127261652
419,350,155.85847695182588,832.4456166154259
420,350,155.83604474767384,832.468048819578
421,350,155.5465982793821,832.7574952878692
422,350,155.33827924536965,832.9658143218815
423,350,155.2157169104516,833.0883766567995
424,350,155.02111564022033,833.2829779270307
425,350,154.77118411072652,833.5329094565249
426,350,154.37403204227107,833.9300615249805
427,350,154.44701394930848,833.8570796179432
428,350,154.3046663846812,833.9994271825697
429,350,154.24037991111624,834.0637136561351
430,350,153.84360290733107,834.4604906599209
431,350,153.64987347438816,834.6542200928629
432,350,153.68297790011184,834.6211156671395
433,350,153.38790956207697,834.916184005174
434,350,153.22912938309338,835.0749641841581
435,350,153.2209208711154,835.0831726961366
436,350,152.8365197806586,835.4675737865924
437,350,152.6650426357754,835.6390509314759
438,350,151.88776038308708,836.4163331841645
439,350,151.39640708480022,836.907686482451
440,350,150.64133463775917,837.6627589294926
441,350,150.60603531228807,837.6980582549637
442,350,150.56606608086756,837.7380274863841
443,350,150.27087551607326,838.0332180511779
444,350,149.91805241134023,838.3860411559106
445,350,149.68502963086692,838.6190639363842
446,350,149.50056415819603,838.8035294090555
447,350,149.55455529520532,838.7495382720467
448,350,149.63894563491723,838.6651479323344
449,350,149.7187043120005,838.5853892552511
450,350,192.64690031389668,795.6571932533546
451,350,180.2985888405149,808.0055047267363
452,350,175.94529403186667,812.3587995353846
453,350,174.41525873467347,813.8888348325775
454,350,173.5818400901244,814.722253477127
455,350,172.7436919956744,815.5604015715767
456,350,172.15717062263664,816.1469229446146
457,350,171.5304806564088,816.7736129108422
458,350,171.44020180594978,816.8638917613017
459,350,171.20666762931089,817.0974259379406
460,350,171.2431094786877,817.0609840885634
461,350,171.11747634569014,817.1866172215616
462,350,171.28857721989166,817.01551634736
463,350,171.12174952383756,817.1823440434138
464,350,171.02178445826846,817.2823091089825
465,350,171.03597662191217,817.2681169453391
466,350,170.91837888609373,817.3857146811573
467,350,170.73021759600658,817.5738759712449
468,350,170.41508910037467,817.889004466877
469,350,170.04632665826097,818.2577669089907
470,350,169.8718364927105,818.4322570745418
471,350,169.04711809046788,819.2569754767835
472,350,168.9419182843014,819.3621752829503
473,350,168.32087615797502,819.9832174092771
474,350,168.38046396959905,819.9236295976519
475,350,168.20338267835788,820.1007108888934
476,350,167.9514090372799,820.3526845299714
477,350,168.06953183489827,820.2345617323534
478,350,167.7579639882292,820.546129579022
479,350,167.73478594072685,820.569307626525
480,350,167.38512745932698,820.9189661079247
481,350,167.34277416684296,820.9613194004086
482,350,167.2014840868275,821.1026094804241
483,350,167.05352321084123,821.25057035641
484,350,166.909931268166,821.3941622990856
485,350,166.38578676191966,821.9183068053317
486,350,166.36433501303793,821.9397585542137
487,350,165.9201089023086,822.3839846649427
488,350,165.5678072694358,822.736286297816
489,350,165.36574846022248,822.9383451070295
490,350,165.00663983674164,823.2974537305099
491,350,164.45431314988008,823.8497804173713
492,350,163.81152322598484,824.4925703412669
493,350,163.40370737694187,824.9003861903096
494,350,163.2359153827399,825.0681781845112
495,350,162.30050697046735,826.0035865967837
496,350,161.81449919203484,826.4895943752165
497,350,161.90718275495962,826.3969108122915
498,350,161.50707136639852,826.797022200853
499,350,161.61032076043008,826.6937728068214
500,350,161.773642419303,826.530451147949
501,350,161.4233563725295,826.880737194722
502,350,160.81421919069763,827.4898743765538
503,350,160.78442439218955,827.5196691750621
504,350,160.89120242459276,827.4128911426586
505,350,160.43592195523442,827.8681716120175
506,350,159.39421819755364,828.9098753696979
507,350,159.2976598799816,829.0064336872698
508,350,159.4265313491477,828.8775622181039
509,350,159.36692502811678,828.9371685391347
510,350,159.55252617510934,828.7515673921419
511,350,159.60100852677718,828.7030850404741
512,350,159.613739426204,828.6903541410476
513,350,159.5898439735261,828.7142495937251
514,350,159.6904081797291,828.6136853875222
515,350,159.91864985577175,828.3854437114794
516,350,160.17681390875768,828.1272796584933
517,350,160.32370977609557,827.9803837911558
518,350,160.39542357320877,827.9086699940426
519,350,160.11915069295304,828.1849428742979
520,350,160.23394951127713,828.0701440559741
521,350,160.21377582616458,828.090317741087
522,350,160.22778337014535,828.0763101971062
523,350,160.16366942367114,828.1404241435802
524,350,160.29328722930813,828.0108063379437
525,350,160.4136609329619,827.8904326342898
526,350,160.17578105222597,828.1283125150258
527,350,159.8145016231425,828.4895919441094
528,350,159.68517375389948,828.6189198133521
529,350,159.45130779119125,828.8527857760607
530,350,159.27800197389115,829.0260915933601
531,350,158.6481297233042,829.6559638439475
532,350,158.70950417312602,829.5945893941256
533,350,158.86307268951182,829.44102087774
534,350,158.8502968492784,829.453796717973
535,350,158.8616734854533,829.4424200817981
536,350,158.55559900226203,829.7484945649891
537,350,158.3098255069755,829.9942680602762
538,350,157.60793677532905,830.6961567919226
539,350,156.8547441393374,831.4493494279142
540,350,189.08504317169738,799.2190503955538
541,350,182.92462984552483,805.3794637217275
542,350,179.7601060331139,808.5439875341376
543,350,177.52058832263873,810.7835052446129
544,350,175.42585582464682,812.8782377426049
545,350,173.0968563285723,815.207237238679
546,350,171.76921801907133,816.5348755481803
547,350,170.07150914439887,818.2325844228527
548,350,169.05608781335928,819.2480057538919
549,350,168.0451861756593,820.2589073915915
550,350,166.97072137759733,821.3333721896545
551,350,165.9664714073753,822.3376221598759
552,350,165.2867326908259,823.0173608764253
553,350,164.3442088702685,823.9598846969831
554,350,163.45835702318138,824.8457365440701
555,350,162.79848615377549,825.5056074134759
556,350,162.1791315123764,826.1249620548747
557,350,161.39122408440363,826.9128694828479
558,350,160.71408087123908,827.5900126960122
559,350,159.8823589233683,828.4217346438827
560,350,158.68916658063898,829.6149269866121
561,350,158.21311424630665,830.0909793209446
562,350,157.35541358723555,830.948679980016
563,350,156.50133416098564,831.8027594062651
564,350,155.66794096628237,832.6361526009689
565,350,154.9829522000514,833.3211413672009
566,350,154.37400176925337,833.9300917979978
567,350,153.81530526220223,834.4887883050496
568,350,153.35309052650814,834.9510030407439
569,350,152.6301274850445,835.6739660822067
570,350,152.30157167794488,836.0025218893065
571,350,152.028948622784,836.2751449444675
572,350,151.52686959455517,836.7772239726964
573,350,151.43675419719338,836.8673393700587
574,350,151.56637265495885,836.7377209122926
575,350,151.3649825336739,836.9391110335772
576,350,151.2435169357625,837.0605766314894
577,350,150.8382361121576,837.4658574550939
578,349,150.7755801900278,837.4597139276194
579,349,150.4506815412013,837.7846125764459
580,349,150.14723114485625,838.0880629727905
581,349,149.57873160895252,838.6565625086942
582,349,149.52973859402437,838.7055555236229
583,349,148.9340756307309,839.3012184869161
584,349,148.8138048833714,839.4214892342752
585,349,148.87398381762253,839.3613103000246
586,349,149.00162924588966,839.2336648717576
587,349,148.80860283755155,839.4266912800953
588,349,149.00588914044033,839.2294049772066
589,349,149.20432693674988,839.0309671808974
590,349,149.28385059685155,838.9514435207959
591,349,149.17265430945264,839.0626398081944
592,349,149.3576646844523,838.8776294331947
593,349,149.2646814992243,838.9706126184232
594,349,149.44834094944005,838.7869531682072
595,349,149.48563644718882,838.7496576704582
596,349,149.58390125622287,838.6513928614247
597,349,148.98479736185112,839.2504967557957
598,349,148.85441462332668,839.3808794943205
599,349,148.43444125797086,839.8008528596764
600,349,148.24425671913284,839.9910373985145
601,349,148.27410770412132,839.9611864135259
602,349,148.07136891675714,840.1639252008903
603,349,148.17717850712904,840.0581156105181
604,349,148.24444125876676,839.9908528588808
605,349,148.06439583027387,840.1708982873732
606,349,147.7550865463569,840.4802075712898
607,349,147.5456094192242,840.6896846984231
608,349,147.47939249128478,840.7559016263623
609,349,147.61894655447907,840.6163475631683
610,349,146.89987409843508,841.3354200192118
611,349,146.9504054257271,841.28488869192
612,349,146.95789520194407,841.2773989157034
613,349,146.7724647782012,841.4628293394462
614,349,146.68003136342412,841.5552627542231
615,349,146.74192770490234,841.4933664127451
616,349,146.29953566344648,841.9357584542006
617,349,146.1062604735636,842.1290336440829
618,349,145.795343465289,842.4399506523582
619,349,145.35811464604936,842.8771794715976
620,349,144.85883771415905,843.3764564034879
621,349,144.7490399215328,843.4862541961145
622,349,144.31667414902546,843.9186199686214
623,349,144.37183294123025,843.863461176417
624,349,144.47205545211895,843.7632386655281
625,349,144.2139838522851,844.0213102653621
626,349,144.14968622033047,844.0856078973167
627,349,143.96970609022273,844.2655880274248
628,349,143.9178547212487,844.3174393963983
629,349,143.2798909785859,844.9554031390617
630,365,174.906238006993,813.3290561106542
631,398,170.49216795911775,817.7431261585294
632,398,167.0678408901395,821.1674532275074
633,398,164.53801761421406,823.6972765034334
634,398,163.03459434954513,825.2006997681016
635,398,161.7636975207942,826.4715965968535
636,398,160.9671125327193,827.268181584928
637,398,160.49392148204515,827.7413726356019
638,398,159.61431597065885,828.620978146988
639,398,159.43283024618614,828.8024638714608
640,398,158.77488073583174,829.4604133818151
641,398,158.20394674316057,830.0313473744862
642,398,157.6165255975164,830.6187685201304
643,398,156.99959641658828,831.2356977010584
644,398,156.4567537054419,831.7785404122047
645,398,155.75068228594677,832.4846118317006
646,398,155.8690510119529,832.3662431056938
647,398,155.43573297416287,832.7995611434839
648,398,154.915402509083,833.3198916085643
649,398,154.40123145972035,833.8340626579268
650,398,153.6572270900993,834.5780670275475
651,398,153.4712057193528,834.7640883982937
652,398,153.18645756550586,835.048836552141
653,398,153.3226544137603,834.912639703887
654,398,153.04479184160095,835.1905022760459
655,398,153.18725855228408,835.0480355653633
656,398,153.33595036060962,834.8993437570374
657,398,153.13161211383974,835.1036820038074
658,398,152.34714929156476,835.8881448260822
659,398,151.4648684069987,836.7704257106489
660,398,150.83391228361248,837.4013818340349
661,398,150.07448729651483,838.1608068211326
662,398,148.6382029340782,839.597091183569
663,398,147.29781580777345,840.937478309874
664,398,146.327983334763,841.9073107828837
665,398,145.6017282951209,842.6335658225263
666,398,145.1187815213431,843.1165125963037
667,398,144.6424946591015,843.5927994585458
668,398,143.62550327705966,844.6097908405873
669,398,142.76639979329548,845.4688943243515
670,398,142.07040951723394,846.1648846004134
671,398,141.39321852227624,846.8420755953709
672,398,141.0412933929884,847.1940007246584
673,398,140.144370089639,848.0909240280077
674,398,139.2083713157646,849.0269228018831
675,398,138.64083984327985,849.5944542743673
676,398,137.8542333987507,850.3810607188962
677,398,137.33159561748036,850.9036985001667
678,398,136.92627813674756,851.309015980899
679,398,136.41963486861644,851.8156592490304
680,398,135.87937303189375,852.3559210857534
681,398,135.08710587308676,853.1481882445609
682,398,135.00740393548182,853.2278901821657
683,398,134.24223571763605,853.9930584000109
684,398,133.51169646842357,854.7235976492232
685,398,133.1900118293091,855.0452822883384
686,398,132.90277610507079,855.3325180125763
687,398,132.45650630516243,855.7787878124847
688,398,132.08163565218632,856.1536584654609
689,398,131.77527267572074,856.460021441926
690,398,131.52918953535644,856.7061045822903
691,398,131.42534334998615,856.8099507676613
692,398,130.75925315341982,857.4760409642271
693,398,130.18242633955788,858.0528677780889
694,398,129.70421676422865,858.5310773534192
695,398,129.27289524211264,858.9623988755351
696,398,128.49248335652445,859.7428107611225
697,398,128.5547574036387,859.6805367140088
698,398,128.4393810345396,859.7959130831069
699,398,128.20632573794654,860.0289683797002
700,398,127.57714382513298,860.6581502925143
701,398,127.06465437787237,861.1706397397749
702,398,127.18173010959913,861.0535640080478
