Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
46,298,10,10,10,30,0,0,0,0,0,181.91946308724832,49.476255033557074,950.5237449664431
47,298,10,10,10,30,0,0,0,0,0,181.4496644295302,50.567214765100694,949.4327852348995
48,297,10,10,10,30,0,0,0,0,0,182.12794612794613,51.67052525252525,948.3294747474747
49,297,10,10,10,30,0,0,0,0,0,181.65656565656565,52.76158922558921,947.2384107744112
50,297,10,10,10,30,0,0,0,0,0,181.1851851851852,53.85241750841751,946.1475824915825
51,297,10,10,10,30,0,0,0,0,0,180.7138047138047,54.943010101010145,945.0569898989894
52,297,10,10,10,30,0,0,0,0,0,181.17171717171718,56.0338316498317,943.9661683501691
53,297,10,10,10,30,0,0,0,0,0,180.7003367003367,57.1244175084175,942.8755824915823
54,297,10,10,10,30,0,0,0,0,0,180.22895622895624,58.214767676767714,941.7852323232316
55,296,10,10,10,30,0,0,0,0,0,177.63513513513513,59.252989864864894,940.7470101351352
56,296,10,10,10,30,0,0,0,0,0,176.79054054054055,60.34161824324326,939.6583817567564
57,296,10,10,10,30,0,0,0,0,0,176.32432432432432,61.430013513513536,938.5699864864865
58,296,10,10,10,30,0,0,0,0,0,175.8581081081081,62.51817567567566,937.4818243243245
59,296,10,10,10,30,0,0,0,0,0,175.3918918918919,63.606104729729736,936.3938952702708
60,296,10,10,10,30,0,0,0,0,0,179.5,64.69609121621623,935.3039087837835
61,296,10,10,10,30,0,0,0,0,0,179.02702702702703,65.78584121621621,934.2141587837842
62,296,10,10,10,30,0,0,0,0,0,178.55405405405406,66.87535472972975,933.1246452702708
63,296,10,10,10,30,0,0,0,0,0,178.0810810810811,67.96463175675679,932.0353682432432
64,296,10,10,10,30,0,0,0,0,0,177.64864864864865,69.05252364864859,930.9474763513502
65,296,10,10,10,30,0,0,0,0,0,177.17567567567568,70.14018243243248,929.8598175675679
66,296,10,10,10,30,0,0,0,0,0,176.7027027027027,71.22760810810814,928.7723918918922
67,296,10,10,10,30,0,0,0,0,0,176.22972972972974,72.3148006756757,927.6851993243248
68,296,10,10,10,30,0,0,0,0,0,176.27027027027026,73.40201689189189,926.5979831081078
69,296,10,10,10,30,0,0,0,0,0,175.7972972972973,74.48899999999998,925.5109999999996
70,296,10,10,10,30,0,0,0,0,0,175.32432432432432,75.57575000000001,924.4242499999999
71,296,10,10,10,30,0,0,0,0,0,174.85135135135135,76.6622668918919,923.3377331081076
72,296,10,10,10,30,0,0,0,0,0,175.1216216216216,77.74892229729736,922.2510777027023
73,296,10,10,10,30,0,0,0,0,0,174.64864864864865,78.83534459459463,921.164655405405
74,296,10,10,10,30,0,0,0,0,0,174.17567567567568,79.92153378378376,920.0784662162155
75,296,10,10,10,30,0,0,0,0,0,173.7027027027027,81.00748986486492,918.9925101351355
76,296,10,10,10,30,0,0,0,0,0,174.43243243243242,82.09381418918919,917.9061858108104
77,296,10,10,10,30,0,0,0,0,0,173.95945945945945,83.17990540540544,916.8200945945953
78,296,10,10,10,30,0,0,0,0,0,173.48648648648648,84.26576351351355,915.7342364864866
79,296,10,10,10,30,0,0,0,0,0,173.01351351351352,85.35138851351344,914.6486114864867
80,296,10,10,10,30,0,0,0,0,0,178.3918918918919,86.43971283783793,913.5602871621619
81,296,10,10,10,30,0,0,0,0,0,177.90540540540542,87.52779729729734,912.4722027027022
