Time Unit,Vervet Population,Predator Population
579,38,3
580,38,3
581,38,3
582,38,3
583,38,3
584,38,3
585,38,3
586,38,3
587,38,3
588,38,3
589,38,3
590,38,3
591,38,3
592,38,3
593,38,3
594,38,3
595,38,3
596,38,3
597,38,3
598,38,3
599,38,3
600,38,3
601,38,3
602,38,3
603,38,3
604,38,3
605,38,3
606,38,3
607,38,3
608,38,3
609,38,3
610,38,3
611,38,3
612,38,3
613,38,3
614,38,3
615,38,3
616,38,3
617,38,3
618,38,3
619,38,3
620,38,3
621,38,3
622,38,3
623,38,3
624,38,3
625,38,3
626,38,3
627,38,3
628,38,3
629,38,3
630,38,3
631,38,3
632,38,3
633,38,3
634,38,3
635,38,3
636,38,3
637,38,3
638,38,3
639,38,3
640,38,3
641,38,3
642,38,3
643,38,3
644,38,3
645,38,3
646,38,3
647,38,3
648,38,3
649,38,3
650,38,3
651,38,3
652,38,3
653,38,3
654,38,3
655,38,3
656,38,3
657,38,3
658,38,3
659,38,3
660,38,3
661,38,3
662,38,3
663,38,3
664,38,3
665,38,3
666,38,3
667,38,3
668,38,3
669,38,3
670,38,3
671,38,3
672,38,3
673,38,3
674,38,3
675,38,3
676,38,3
677,38,3
678,38,3
679,38,3
680,38,3
681,38,3
682,38,3
683,38,3
684,38,3
685,38,3
686,38,3
687,38,3
688,38,3
689,38,3
690,38,3
691,38,3
692,38,3
693,38,3
694,38,3
695,38,3
696,38,3
697,38,3
698,38,3
699,38,3
700,38,3
701,38,3
702,38,3
703,38,3
704,38,3
705,38,3
706,38,3
707,38,3
708,38,3
709,38,3
710,38,3
711,38,3
712,38,3
713,38,3
714,38,3
715,38,3
716,38,3
717,38,3
718,38,3
719,38,3
720,38,3
721,38,3
722,38,3
723,38,3
724,38,3
725,38,3
726,38,3
727,38,3
728,38,3
729,38,3
730,38,3
731,38,3
732,38,3
733,38,3
734,38,3
735,38,3
736,38,3
737,38,3
738,38,3
739,38,3
740,38,3
741,38,3
742,38,3
743,38,3
744,38,3
745,38,3
746,38,3
747,38,3
748,38,3
749,38,3
750,38,3
751,38,3
752,38,3
753,38,3
754,38,3
755,38,3
756,38,3
757,38,3
758,38,3
759,38,3
760,38,3
761,38,3
762,38,3
763,38,3
764,38,3
765,38,3
766,38,3
767,38,3
768,38,3
769,38,3
770,38,3
771,38,3
772,38,3
773,38,3
774,38,3
775,38,3
776,38,3
777,38,3
778,38,3
779,38,3
780,38,3
781,38,3
782,38,3
783,38,3
784,38,3
785,38,3
786,38,3
787,38,3
788,38,3
789,38,3
790,38,3
791,38,3
792,38,3
793,38,3
794,38,3
795,38,3
796,38,3
797,38,3
798,38,3
799,38,3
800,38,3
801,38,3
802,38,3
803,38,3
804,38,3
805,38,3
806,38,3
807,38,3
808,38,3
809,38,3
810,38,3
811,38,3
812,38,3
813,38,3
814,38,3
815,38,3
816,38,3
817,38,3
818,38,3
819,38,3
820,38,3
821,38,3
822,38,3
823,38,3
824,38,3
825,38,3
826,38,3
827,38,3
828,38,3
829,38,3
830,38,3
831,38,3
832,38,3
833,38,3
834,38,3
835,38,3
836,38,3
837,38,3
838,38,3
839,38,3
840,38,3
841,38,3
842,38,3
843,38,3
844,38,3
845,38,3
846,38,3
847,38,3
848,38,3
849,38,3
850,38,3
851,38,3
852,38,3
853,38,3
854,38,3
855,38,3
856,38,3
857,38,3
858,38,3
859,38,3
860,38,3
861,38,3
862,38,3
863,38,3
864,38,3
865,38,3
866,38,3
867,38,3
868,38,3
869,38,3
870,38,3
871,38,3
872,38,3
873,38,3
874,38,3
875,38,3
876,38,3
877,38,3
878,38,3
879,38,3
880,38,3
881,38,3
882,38,3
883,38,3
884,38,3
885,38,3
886,38,3
887,38,3
888,38,3
889,38,3
890,38,3
891,38,3
892,38,3
893,38,3
894,38,3
895,38,3
896,38,3
897,38,3
898,38,3
899,38,3
900,38,3
901,38,3
902,38,3
903,38,3
904,38,3
905,38,3
906,38,3
907,38,3
908,38,3
909,38,3
910,38,3
911,38,3
912,38,3
913,38,3
914,38,3
915,38,3
916,38,3
917,38,3
918,38,3
919,38,3
920,38,3
921,38,3
922,38,3
923,38,3
924,38,3
925,38,3
926,38,3
927,38,3
928,38,3
929,38,3
930,38,3
931,38,3
932,38,3
933,38,3
934,38,3
935,38,3
936,38,3
937,38,3
938,38,3
939,38,3
940,38,3
941,38,3
942,38,3
943,38,3
944,38,3
945,38,3
946,38,3
947,38,3
948,38,3
949,38,3
950,38,3
951,38,3
952,38,3
953,38,3
954,38,3
955,38,3
956,38,3
957,38,3
958,38,3
959,38,3
960,38,3
961,38,3
962,38,3
963,38,3
964,38,3
965,38,3
966,38,3
967,38,3
968,38,3
969,38,3
970,38,3
971,38,3
972,38,3
973,38,3
974,38,3
975,38,3
976,38,3
977,38,3
978,38,3
979,38,3
980,38,3
981,38,3
982,38,3
983,38,3
984,38,3
985,38,3
986,38,3
987,38,3
988,38,3
989,38,3
990,38,3
991,38,3
992,38,3
993,38,3
994,38,3
995,38,3
996,38,3
997,38,3
998,38,3
999,38,3
1000,57,4
1001,57,4
1002,56,4
1003,56,4
1004,56,4
1005,55,4
1006,55,4
1007,55,4
1008,55,4
1009,55,4
1010,55,4
1011,55,4
1012,55,4
1013,55,4
1014,55,4
1015,55,4
1016,55,4
1017,55,4
1018,55,4
1019,55,4
1020,55,4
1021,55,4
1022,55,4
1023,55,4
1024,55,4
1025,55,4
1026,55,4
1027,55,4
1028,55,4
1029,55,4
1030,55,4
1031,55,4
1032,55,4
1033,55,4
1034,55,4
1035,55,4
1036,55,4
1037,55,4
1038,55,4
1039,54,4
1040,54,4
1041,54,4
1042,54,4
1043,54,4
1044,54,4
1045,54,4
1046,54,4
1047,54,4
1048,54,4
1049,54,4
1050,54,4
1051,54,4
1052,54,4
1053,54,4
1054,54,4
1055,54,4
1056,54,4
1057,54,4
1058,54,4
1059,54,4
1060,54,4
1061,54,4
1062,54,4
1063,54,4
1064,54,4
1065,54,4
1066,54,4
1067,54,4
1068,54,4
1069,54,4
1070,54,4
1071,54,4
1072,54,4
1073,54,4
1074,54,4
1075,54,4
1076,54,4
1077,54,4
1078,54,4
1079,54,4
1080,54,4
1081,54,4
1082,54,4
1083,54,4
1084,54,4
1085,54,4
1086,54,4
1087,54,4
1088,54,4
1089,54,4
1090,54,4
1091,54,4
1092,54,4
1093,54,4
1094,54,4
1095,54,4
1096,54,4
1097,54,4
1098,54,4
1099,54,4
1100,54,4
1101,54,4
1102,54,4
1103,54,4
1104,54,4
1105,54,4
1106,54,4
1107,54,4
1108,54,4
1109,54,4
1110,54,4
1111,54,4
1112,54,4
1113,54,4
1114,54,4
1115,54,4
1116,54,4
1117,54,4
1118,54,4
1119,54,4
1120,54,4
1121,54,4
1122,54,4
1123,54,4
1124,54,4
1125,54,4
1126,54,4
1127,54,4
1128,54,4
1129,54,4
1130,54,4
1131,54,4
1132,54,4
1133,54,4
1134,54,4
1135,54,4
1136,54,4
1137,54,4
1138,54,4
1139,54,4
1140,54,4
1141,53,4
1142,53,4
1143,53,4
1144,53,4
1145,53,4
1146,53,4
1147,53,4
1148,53,4
1149,53,4
1150,53,4
1151,53,4
1152,53,4
1153,53,4
1154,53,4
1155,53,4
1156,53,4
1157,53,4
1158,53,4
1159,53,4
1160,53,4
1161,53,4
1162,53,4
1163,53,4
1164,53,4
1165,53,4
1166,53,4
1167,53,4
1168,53,4
1169,53,4
1170,53,4
1171,53,4
1172,53,4
1173,53,4
1174,53,4
1175,53,4
1176,53,4
1177,53,4
1178,53,4
1179,53,4
1180,53,4
1181,53,4
1182,53,4
1183,53,4
1184,53,4
1185,53,4
1186,53,4
1187,53,4
1188,53,4
1189,53,4
1190,53,4
1191,53,4
1192,53,4
1193,53,4
1194,53,4
1195,53,4
1196,53,4
1197,53,4
1198,53,4
1199,53,4
1200,53,4
1201,53,4
1202,53,4
1203,53,4
1204,53,4
1205,53,4
1206,53,4
1207,53,4
1208,53,4
1209,53,4
1210,53,4
1211,53,4
1212,53,4
1213,53,4
1214,53,4
1215,53,4
1216,53,4
1217,53,4
1218,53,4
1219,53,4
1220,53,4
1221,53,4
1222,53,4
1223,53,4
1224,53,4
1225,53,4
1226,53,4
1227,53,4
1228,53,4
1229,53,4
1230,53,4
1231,53,4
1232,53,4
1233,53,4
1234,53,4
1235,53,4
1236,53,4
1237,53,4
1238,53,4
1239,53,4
1240,53,4
1241,53,4
1242,53,4
1243,53,4
1244,53,4
1245,53,4
1246,53,4
1247,53,4
1248,53,4
1249,53,4
1250,53,4
1251,53,4
1252,53,4
1253,53,4
1254,53,4
1255,53,4
1256,53,4
1257,53,4
1258,53,4
1259,53,4
1260,53,4
1261,53,4
1262,53,4
1263,53,4
1264,53,4
1265,53,4
1266,53,4
1267,53,4
1268,53,4
1269,53,4
1270,53,4
1271,53,4
1272,53,4
1273,53,4
1274,53,4
1275,53,4
1276,53,4
1277,53,4
1278,53,4
1279,53,4
1280,53,4
1281,53,4
1282,53,4
1283,53,4
1284,53,4
1285,53,4
1286,53,4
1287,53,4
1288,53,4
1289,53,4
1290,53,4
1291,53,4
1292,53,4
1293,53,4
1294,53,4
1295,53,4
1296,53,4
1297,53,4
1298,53,4
1299,53,4
1300,53,4
1301,53,4
1302,53,4
1303,53,4
1304,53,4
1305,53,4
1306,53,4
1307,53,4
1308,53,4
1309,53,4
1310,53,4
1311,53,4
1312,53,4
1313,53,4
1314,53,4
1315,53,4
1316,53,4
1317,53,4
1318,53,4
1319,53,4
1320,53,4
1321,53,4
1322,53,4
1323,53,4
1324,53,4
1325,53,4
1326,53,4
1327,53,4
1328,53,4
1329,53,4
1330,53,4
1331,53,4
1332,53,4
1333,53,4
1334,53,4
1335,53,4
1336,53,4
1337,53,4
1338,53,4
1339,53,4
1340,53,4
1341,53,4
1342,53,4
1343,53,4
1344,53,4
1345,53,4
1346,53,4
1347,53,4
1348,53,4
1349,53,4
1350,53,4
1351,53,4
1352,53,4
1353,53,4
1354,53,4
1355,53,4
1356,53,4
1357,53,4
1358,53,4
1359,53,4
1360,53,4
1361,53,4
1362,53,4
1363,53,4
1364,53,4
1365,53,4
1366,53,4
1367,53,4
1368,53,4
1369,53,4
1370,53,4
1371,53,4
1372,53,4
1373,53,4
1374,53,4
1375,53,4
1376,53,4
1377,53,4
1378,53,4
1379,53,4
1380,53,4
1381,53,4
1382,53,4
1383,53,4
1384,53,4
1385,53,4
1386,53,4
1387,53,4
1388,53,4
1389,53,4
1390,53,4
1391,53,4
1392,53,4
1393,53,4
1394,53,4
1395,53,4
1396,53,4
1397,53,4
1398,53,4
1399,53,4
1400,53,4
1401,53,4
1402,53,4
1403,53,4
1404,53,4
1405,53,4
1406,53,4
1407,53,4
1408,53,4
1409,53,4
1410,53,4
1411,53,4
1412,53,4
1413,53,4
1414,53,4
1415,53,4
1416,53,4
1417,53,4
1418,53,4
1419,53,4
1420,52,4
1421,52,4
1422,52,4
1423,52,4
1424,52,4
1425,52,4
1426,52,4
1427,52,4
1428,52,4
1429,52,4
1430,52,4
1431,52,4
1432,52,4
1433,52,4
1434,52,4
1435,52,4
1436,52,4
1437,52,4
1438,52,4
1439,52,4
1440,52,4
1441,52,4
1442,52,4
1443,52,4
1444,52,4
1445,52,4
1446,52,4
1447,52,4
1448,52,4
1449,52,4
1450,52,4
1451,52,4
1452,52,4
1453,52,4
1454,52,4
1455,52,4
1456,52,4
1457,52,4
1458,52,4
1459,52,4
1460,52,4
1461,52,4
1462,52,4
1463,52,4
1464,52,4
1465,52,4
1466,52,4
1467,52,4
1468,52,4
1469,52,4
1470,52,4
1471,52,4
1472,52,4
1473,52,4
1474,52,4
1475,52,4
1476,52,4
1477,52,4
1478,52,4
1479,52,4
1480,52,4
1481,52,4
1482,52,4
1483,52,4
1484,52,4
1485,52,4
1486,52,4
1487,52,4
1488,52,4
1489,52,4
1490,52,4
1491,52,4
1492,52,4
1493,52,4
1494,52,4
1495,52,4
1496,52,4
1497,52,4
1498,52,4
1499,52,4
1500,52,4
1501,52,4
1502,52,4
1503,52,4
1504,52,4
1505,52,4
1506,52,4
1507,52,4
1508,52,4
1509,52,4
1510,52,4
1511,52,4
1512,52,4
1513,52,4
1514,52,4
1515,52,4
1516,52,4
1517,52,4
1518,52,4
1519,52,4
1520,52,4
1521,52,4
1522,52,4
1523,52,4
1524,52,4
1525,52,4
1526,52,4
1527,52,4
1528,52,4
1529,52,4
1530,52,4
1531,52,4
1532,52,4
1533,52,4
1534,52,4
1535,52,4
1536,52,4
1537,52,4
1538,52,4
1539,52,4
1540,52,4
1541,52,4
1542,52,4
1543,52,4
1544,52,4
1545,52,4
1546,52,4
1547,52,4
1548,52,4
1549,52,4
1550,52,4
1551,52,4
1552,52,4
1553,52,4
1554,52,4
1555,52,4
1556,52,4
1557,52,4
1558,52,4
1559,52,4
1560,52,4
1561,52,4
1562,52,4
1563,52,4
1564,52,4
1565,52,4
1566,52,4
1567,52,4
1568,52,4
1569,52,4
1570,52,4
1571,52,4
1572,52,4
1573,52,4
1574,52,4
1575,52,4
1576,52,4
1577,52,4
1578,52,4
1579,52,4
1580,52,4
1581,52,4
1582,52,4
1583,52,4
1584,52,4
1585,52,4
1586,52,4
1587,52,4
1588,52,4
1589,52,4
1590,52,4
1591,52,4
1592,52,4
1593,52,4
1594,52,4
1595,52,4
1596,52,4
1597,52,4
1598,52,4
1599,52,4
1600,52,4
1601,52,4
1602,52,4
1603,52,4
1604,52,4
1605,52,4
1606,52,4
1607,52,4
1608,52,4
1609,52,4
1610,52,4
1611,52,4
1612,52,4
1613,52,4
1614,52,4
1615,52,4
1616,52,4
1617,52,4
1618,52,4
1619,52,4
1620,52,4
1621,52,4
1622,52,4
1623,52,4
1624,52,4
1625,52,4
1626,52,4
1627,52,4
1628,52,4
1629,52,4
1630,52,4
1631,52,4
1632,52,4
1633,52,4
1634,52,4
1635,52,4
1636,52,4
1637,52,4
1638,52,4
1639,52,4
1640,52,4
1641,52,4
1642,52,4
1643,52,4
1644,52,4
1645,52,4
1646,52,4
1647,52,4
1648,52,4
1649,52,4
1650,52,4
1651,52,4
1652,52,4
1653,52,4
1654,52,4
1655,52,4
1656,52,4
1657,52,4
1658,52,4
1659,52,4
1660,52,4
1661,52,4
1662,52,4
1663,52,4
1664,52,4
1665,52,4
1666,52,4
1667,52,4
1668,52,4
1669,52,4
1670,52,4
1671,52,4
1672,52,4
1673,52,4
1674,52,4
1675,52,4
1676,52,4
1677,52,4
1678,52,4
1679,52,4
1680,52,4
1681,52,4
1682,52,4
1683,52,4
1684,52,4
1685,52,4
1686,52,4
1687,52,4
1688,52,4
1689,52,4
1690,52,4
1691,52,4
1692,52,4
1693,52,4
1694,52,4
1695,52,4
1696,52,4
1697,52,4
1698,52,4
1699,52,4
1700,52,4
1701,52,4
1702,52,4
1703,52,4
1704,52,4
1705,52,4
1706,52,4
1707,52,4
1708,52,4
1709,52,4
1710,52,4
1711,52,4
1712,52,4
1713,52,4
1714,52,4
1715,52,4
1716,52,4
1717,52,4
1718,52,4
1719,52,4
1720,52,4
1721,52,4
1722,52,4
1723,52,4
1724,52,4
1725,52,4
1726,52,4
1727,52,4
1728,52,4
1729,52,4
1730,52,4
1731,52,4
1732,52,4
1733,52,4
1734,52,4
1735,52,4
1736,52,4
1737,52,4
1738,52,4
1739,51,4
1740,51,4
1741,51,4
1742,51,4
1743,51,4
1744,51,4
1745,51,4
1746,51,4
1747,51,4
1748,51,4
1749,51,4
1750,51,4
1751,51,4
1752,51,4
1753,51,4
1754,51,4
1755,51,4
1756,51,4
1757,51,4
1758,51,4
1759,51,4
1760,51,4
1761,51,4
1762,51,4
1763,51,4
1764,51,4
1765,51,4
1766,51,4
1767,51,4
1768,51,4
1769,51,4
1770,51,4
1771,51,4
1772,51,4
1773,51,4
1774,51,4
1775,51,4
1776,51,4
1777,51,4
1778,51,4
1779,51,4
1780,51,4
1781,51,4
1782,51,4
1783,51,4
1784,51,4
1785,51,4
1786,51,4
1787,51,4
1788,51,4
1789,51,4
1790,51,4
1791,51,4
1792,51,4
1793,51,4
1794,51,4
1795,51,4
1796,51,4
1797,51,4
1798,51,4
1799,51,4
1800,51,4
1801,51,4
1802,51,4
1803,51,4
1804,51,4
1805,51,4
1806,51,4
1807,51,4
1808,51,4
1809,51,4
1810,51,4
1811,51,4
1812,51,4
1813,51,4
1814,51,4
1815,51,4
1816,51,4
1817,51,4
1818,51,4
1819,51,4
1820,51,4
1821,51,4
1822,51,4
1823,51,4
1824,51,4
1825,51,4
1826,51,4
1827,51,4
1828,51,4
1829,51,4
1830,51,4
1831,51,4
1832,51,4
1833,51,4
1834,51,4
1835,51,4
1836,51,4
1837,51,4
1838,51,4
1839,51,4
1840,51,4
1841,51,4
1842,51,4
1843,51,4
1844,51,4
1845,51,4
1846,51,4
1847,51,4
1848,51,4
1849,51,4
1850,51,4
1851,51,4
1852,51,4
1853,51,4
1854,51,4
1855,51,4
1856,51,4
1857,51,4
1858,51,4
1859,51,4
1860,51,4
1861,51,4
1862,51,4
1863,51,4
1864,51,4
1865,51,4
1866,51,4
1867,51,4
1868,51,4
1869,51,4
1870,51,4
1871,51,4
1872,51,4
1873,51,4
1874,51,4
1875,51,4
1876,51,4
1877,51,4
1878,51,4
1879,51,4
1880,51,4
1881,51,4
1882,51,4
1883,51,4
1884,51,4
1885,51,4
1886,51,4
1887,51,4
1888,51,4
1889,51,4
1890,51,4
1891,51,4
1892,51,4
1893,51,4
1894,51,4
1895,51,4
1896,51,4
1897,51,4
1898,51,4
1899,51,4
1900,51,4
1901,51,4
1902,51,4
1903,51,4
1904,51,4
1905,51,4
1906,51,4
1907,51,4
1908,51,4
1909,51,4
1910,51,4
1911,51,4
1912,51,4
1913,51,4
1914,51,4
1915,51,4
1916,51,4
1917,51,4
1918,51,4
1919,51,4
1920,51,4
1921,51,4
1922,51,4
1923,51,4
1924,51,4
1925,51,4
1926,51,4
1927,51,4
1928,51,4
1929,51,4
1930,51,4
1931,51,4
1932,51,4
1933,51,4
1934,51,4
1935,51,4
1936,51,4
1937,51,4
1938,51,4
1939,51,4
1940,51,4
1941,51,4
1942,51,4
1943,51,4
1944,51,4
1945,51,4
1946,51,4
1947,51,4
1948,51,4
1949,51,4
1950,51,4
1951,51,4
1952,51,4
1953,51,4
1954,51,4
1955,51,4
1956,51,4
1957,51,4
1958,51,4
1959,51,4
1960,51,4
1961,51,4
1962,51,4
1963,51,4
1964,51,4
1965,51,4
1966,51,4
1967,51,4
1968,51,4
1969,51,4
1970,51,4
1971,51,4
1972,51,4
1973,51,4
1974,51,4
1975,51,4
1976,51,4
1977,51,4
1978,51,4
1979,51,4
1980,51,4
1981,51,4
1982,51,4
1983,51,4
1984,51,4
1985,51,4
1986,51,4
1987,51,4
1988,51,4
1989,51,4
1990,51,4
1991,51,4
1992,51,4
1993,51,4
1994,51,4
1995,51,4
1996,51,4
1997,51,4
1998,51,4
1999,51,4
2000,78,5
2001,77,5
2002,77,5
2003,77,5
2004,77,5
2005,77,5
2006,77,5
2007,77,5
2008,77,5
2009,77,5
2010,77,5
2011,77,5
2012,77,5
2013,77,5
2014,77,5
2015,77,5
2016,77,5
2017,77,5
2018,77,5
2019,77,5
2020,77,5
2021,77,5
2022,77,5
2023,77,5
2024,77,5
2025,77,5
2026,77,5
2027,77,5
2028,77,5
2029,77,5
2030,77,5
2031,77,5
2032,77,5
2033,77,5
2034,77,5
2035,77,5
2036,77,5
2037,77,5
2038,77,5
2039,77,5
2040,77,5
2041,76,5
2042,76,5
2043,76,5
2044,76,5
2045,76,5
2046,76,5
2047,76,5
2048,76,5
2049,76,5
2050,76,5
2051,76,5
2052,76,5
2053,75,5
2054,75,5
2055,75,5
2056,75,5
2057,75,5
2058,75,5
2059,75,5
2060,75,5
2061,75,5
2062,75,5
2063,75,5
2064,75,5
2065,75,5
2066,75,5
2067,75,5
2068,75,5
2069,75,5
2070,75,5
2071,74,5
2072,74,5
2073,74,5
2074,74,5
2075,74,5
2076,74,5
2077,74,5
2078,74,5
2079,74,5
2080,74,5
2081,74,5
2082,74,5
2083,74,5
2084,74,5
2085,74,5
2086,74,5
2087,74,5
2088,74,5
2089,74,5
2090,74,5
2091,74,5
2092,74,5
2093,74,5
2094,74,5
2095,74,5
2096,74,5
2097,74,5
2098,74,5
2099,74,5
2100,74,5
2101,73,5
2102,73,5
2103,73,5
2104,73,5
2105,73,5
2106,73,5
2107,73,5
2108,73,5
2109,73,5
2110,73,5
2111,73,5
2112,73,5
2113,73,5
2114,72,5
2115,72,5
2116,72,5
2117,72,5
2118,72,5
2119,72,5
2120,72,5
2121,72,5
2122,71,5
2123,71,5
2124,71,5
2125,71,5
2126,71,5
2127,71,5
2128,71,5
2129,71,5
2130,71,5
2131,69,5
2132,69,5
2133,69,5
2134,69,5
2135,69,5
2136,69,5
2137,69,5
