Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
3733,96,2,2,2,6,2,1,0,3,1,0.0,506.09230426311257,493.9076957368873
3734,96,2,2,2,6,2,1,0,3,1,0.0,506.0917995048823,493.9082004951176
3735,96,2,2,2,6,2,1,0,3,1,0.0,506.0912947466517,493.9087052533483
3736,96,2,2,2,6,2,1,0,3,1,0.0,506.09078998842136,493.9092100115788
3737,96,2,2,2,6,2,1,0,3,1,0.0,506.09028523019083,493.909714769809
3738,96,2,2,2,6,2,1,0,3,1,0.0,506.08978047196047,493.9102195280395
3739,96,2,2,2,6,2,1,0,3,1,0.0,506.0892757137301,493.9107242862699
3740,96,2,2,2,6,2,1,0,3,1,0.0,506.0887709554995,493.91122904450066
3741,96,2,2,2,6,2,1,0,3,1,0.0,506.0882661972689,493.911733802731
3742,96,2,2,2,6,2,1,0,3,1,0.0,506.0877614390386,493.91223856096127
3743,96,2,2,2,6,2,1,0,3,1,0.0,506.087256680808,493.912743319192
3744,96,2,2,2,6,2,1,0,3,1,0.0,506.08675192257766,493.91324807742245
3745,96,2,2,2,6,2,1,0,3,1,0.0,506.0862471643472,493.9137528356527
3746,96,2,2,2,6,2,1,0,3,1,0.0,506.0857424061168,493.9142575938831
3747,96,2,2,2,6,2,1,0,3,1,0.0,506.08523764788646,493.91476235211354
3748,96,2,2,2,6,2,1,0,3,1,0.0,506.08473288965575,493.91526711034436
3749,96,2,2,2,6,2,1,0,3,1,0.0,506.0842281314253,493.91577186857467
3750,96,2,2,2,6,2,1,0,3,1,0.0,506.08372337319497,493.916276626805
3751,96,2,2,2,6,2,1,0,3,1,0.0,506.0832186149644,493.9167813850356
3752,96,2,2,2,6,2,1,0,3,1,0.0,506.082713856734,493.91728614326615
3753,96,2,2,2,6,2,1,0,3,1,0.0,506.0822090985035,493.91779090149635
3754,96,2,2,2,6,2,1,0,3,1,0.0,506.0817043402731,493.91829565972677
3755,96,2,2,2,6,2,1,0,3,1,0.0,506.08119958204276,493.91880041795724
3756,96,2,2,2,6,2,1,0,3,1,0.0,506.08069482381217,493.91930517618795
3757,96,2,2,2,6,2,1,0,3,1,0.0,506.0801900655816,493.9198099344183
3758,96,2,2,2,6,2,1,0,3,1,0.0,506.0796853073513,493.9203146926486
3759,96,2,2,2,6,2,1,0,3,1,0.0,506.07918054912074,493.92081945087926
3760,96,2,2,2,6,2,1,0,3,1,0.0,506.0786757908904,493.9213242091098
3761,96,2,2,2,6,2,1,0,3,1,0.0,506.07817103265984,493.92182896734
3762,96,2,2,2,6,2,1,0,3,1,0.0,506.0776662744295,493.92233372557047
3763,96,2,2,2,6,2,1,0,3,1,0.0,506.0771615161991,493.9228384838009
3764,96,2,2,2,6,2,1,0,3,1,0.0,506.07665675796846,493.9233432420317
3765,96,2,2,2,6,2,1,0,3,1,0.0,506.07615199973793,493.923848000262
3766,96,2,2,2,6,2,1,0,3,1,0.0,506.0756472415076,493.92435275849226
3767,96,2,2,2,6,2,1,0,3,1,0.0,506.07514248327703,493.92485751672297
3768,96,2,2,2,6,2,1,0,3,1,0.0,506.07463772504667,493.92536227495344
3769,96,2,2,2,6,2,1,0,3,1,0.0,506.0741329668162,493.9258670331837
3770,96,2,2,2,6,2,1,0,3,1,0.0,506.07362820858583,493.9263717914141
3771,96,2,2,2,6,2,1,0,3,1,0.0,506.07312345035547,493.92687654964453
3772,96,2,2,2,6,2,1,0,3,1,0.0,506.0726186921249,493.9273813078753
3773,96,2,2,2,6,2,1,0,3,1,0.0,506.0721139338943,493.92788606610566
3774,96,2,2,2,6,2,1,0,3,1,0.0,506.071609175664,493.92839082433596
3775,96,2,2,2,6,2,1,0,3,1,0.0,506.0711044174334,493.9288955825666
3776,96,2,2,2,6,2,1,0,3,1,0.0,506.070599659203,493.92940034079714
3777,96,2,2,2,6,2,1,0,3,1,0.0,506.0700949009725,493.92990509902734
3778,96,2,2,2,6,2,1,0,3,1,0.0,506.06959014274213,493.93040985725776
3779,96,2,2,2,6,2,1,0,3,1,0.0,506.06908538451177,493.93091461548823
3780,96,2,2,2,6,2,1,0,3,1,0.0,506.0685806262811,493.93141937371905
3781,96,2,2,2,6,2,1,0,3,1,0.0,506.0680758680506,493.9319241319493
3782,96,2,2,2,6,2,1,0,3,1,0.0,506.06757110982034,493.9324288901796
3783,96,2,2,2,6,2,1,0,3,1,0.0,506.06706635158974,493.93293364841026
3784,96,2,2,2,6,2,1,0,3,1,0.0,506.0665615933594,493.9334384066408
