Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
105,167,1,1,1,3,1,1,1,3,30,105,262.1169127140257,725.9070393817829
106,167,1,1,1,3,1,1,1,3,30,105,261.8557403006192,726.1682117951888
107,167,1,1,1,3,1,1,1,3,30,105,261.51506165121384,726.5088904445946
108,167,1,1,1,3,1,1,1,3,30,105,261.25577866765235,726.768173428156
109,167,1,1,1,3,1,1,1,3,30,105,260.92557015928816,727.0983819365201
110,167,1,1,1,3,1,1,1,3,30,105,260.41518805841565,727.6087640373927
111,167,1,1,1,3,1,1,1,3,30,105,259.8485631867203,728.1753889090877
112,167,1,1,1,3,1,1,1,3,30,105,259.0114526172662,729.0124994785424
113,167,1,1,1,3,1,1,1,3,30,105,258.3237047541296,729.700247341679
114,167,1,1,1,3,1,1,1,3,30,105,257.25057067410563,730.7733814217029
115,167,1,1,1,3,1,1,1,3,30,105,256.43570302507993,731.5882490707285
116,167,1,1,1,3,1,1,1,3,30,105,256.0002708295988,732.0236812662097
117,167,1,1,1,3,1,1,1,3,30,105,255.1771421900614,732.8468099057467
118,167,1,1,1,3,1,1,1,3,30,105,254.6216196584893,733.4023324373196
119,167,1,1,1,3,1,1,1,3,30,105,254.1996697015842,733.8242823942244
120,167,1,1,1,3,1,1,1,3,30,126,300.8003617840046,687.223590311803
121,165,1,1,1,3,1,1,1,3,32,117,282.2995441853303,705.5792436934574
122,165,1,1,1,3,1,1,1,3,32,117,276.06557357474156,711.8132143040458
123,165,1,1,1,3,1,1,1,3,32,117,272.39288469408103,715.485903184707
124,165,1,1,1,3,1,1,1,3,32,117,269.9103396584102,717.9684482203777
125,165,1,1,1,3,1,1,1,3,32,117,268.21106943662517,719.667718442163
126,165,1,1,1,3,1,1,1,3,32,117,267.4313682042021,720.447419674585
127,165,1,1,1,3,1,1,1,3,32,117,267.00214826790324,720.8766396108845
128,165,1,1,1,3,1,1,1,3,32,117,266.83585579908265,721.0429320797049
129,165,1,1,1,3,1,1,1,3,32,117,266.6243659242545,721.2544219545331
130,165,1,1,1,3,1,1,1,3,32,117,266.44067470344953,721.4381131753382
131,165,1,1,1,3,1,1,1,3,32,117,266.2177585659761,721.6610293128117
132,165,1,1,1,3,1,1,1,3,32,117,266.03786229137756,721.8409255874102
133,165,1,1,1,3,1,1,1,3,32,117,266.09270731978455,721.7860805590033
134,165,1,1,1,3,1,1,1,3,32,117,266.0389795394287,721.8398083393595
135,165,1,1,1,3,1,1,1,3,32,117,265.81884621536415,722.0599416634236
136,165,1,1,1,3,1,1,1,3,32,117,265.60132859617306,722.2774592826147
137,165,1,1,1,3,1,1,1,3,32,117,265.4602558834807,722.4185319953074
138,165,1,1,1,3,1,1,1,3,32,117,265.00209922387927,722.8766886549083
139,165,1,1,1,3,1,1,1,3,32,117,264.51544049428554,723.3633473845017
140,165,1,1,1,3,1,1,1,3,32,117,264.0049806644183,723.873807214369
141,165,1,1,1,3,1,1,1,3,32,117,263.62304014525586,724.2557477335317
142,165,1,1,1,3,1,1,1,3,32,117,263.60276549613263,724.2760223826555
143,165,1,1,1,3,1,1,1,3,32,117,263.2464922595383,724.6322956192496
144,165,1,1,1,3,1,1,1,3,32,117,262.9739026200222,724.904885258766
145,165,1,1,1,3,1,1,1,3,32,117,262.4426597634702,725.4361281153177
146,165,1,1,1,3,1,1,1,3,32,117,262.2997363491211,725.5790515296673
147,165,1,1,1,3,1,1,1,3,32,117,261.8242770056743,726.0545108731136
