Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
4678,59,2,4,8,14,8,27,21,56,209,467,274.87575091036535,504.7852660387872
4679,59,2,4,8,14,8,27,21,56,209,467,274.5235355071176,505.137481442035
4680,59,2,4,8,14,8,27,21,56,209,496,310.7362254062354,468.92479154291715
4681,59,2,4,8,14,8,27,21,56,209,467,310.9329186573331,468.7280982918193
4682,59,2,4,8,14,8,27,21,56,209,467,309.6659037946098,469.99511315454276
4683,59,2,4,8,14,8,27,21,56,209,467,309.4111491301284,470.2498678190242
4684,59,2,4,8,14,8,27,21,56,209,467,309.1527170129931,470.5082999361596
4685,59,2,4,8,14,8,27,21,56,209,467,308.9939695172565,470.66704743189615
4686,59,2,4,8,14,8,27,21,56,209,467,308.8302760936539,470.83074085549856
4687,59,2,4,8,14,8,27,21,56,209,467,308.6616803333226,470.9993366158299
4688,59,2,4,8,14,8,27,21,56,209,467,308.51779071846,471.1432262306927
4689,59,2,4,8,14,8,27,21,56,209,467,308.37071253490075,471.29030441425175
4690,59,2,4,8,14,8,27,21,56,209,467,308.3212815261482,471.33973542300447
4691,59,2,4,8,14,8,27,21,56,209,467,308.17098131559675,471.49003563355564
4692,59,2,4,8,14,8,27,21,56,209,467,308.01756440530164,471.643452543851
4693,59,2,4,8,14,8,27,21,56,209,467,307.8661046890181,471.79491226013437
4694,59,2,4,8,14,8,27,21,56,209,467,307.7143628246119,471.94665412454077
4695,58,2,4,8,14,8,27,22,57,209,465,308.96976061508724,466.8923083504301
4696,58,2,4,8,14,8,27,22,57,209,465,308.8859424974112,466.97612646810614
4697,58,2,4,8,14,8,27,22,57,209,465,308.69380786894055,467.16826109657654
4698,58,2,4,8,14,8,27,22,57,209,465,308.5044427653781,467.3576262001392
4699,58,2,4,8,14,8,27,22,57,209,465,308.31789675521213,467.5441722103052
4700,58,2,4,8,14,8,27,22,57,209,465,308.13417175175425,467.72789721376324
4701,58,2,4,8,14,8,27,22,57,209,465,307.9506190526627,467.9114499128544
4702,58,2,4,8,14,8,27,22,57,209,465,307.7670775258832,468.0949914396338
4703,58,2,4,8,14,8,27,22,57,209,465,307.24378184512545,468.6182871203918
4704,58,2,4,8,14,8,27,22,57,209,465,306.558606771625,469.30346219389213
4705,58,2,4,8,14,8,27,22,57,209,465,305.5647226795371,470.2973462859802
4706,58,2,4,8,14,8,27,22,57,209,465,304.62276239641005,471.23930656910727
4707,57,2,4,8,14,8,28,22,58,209,463,299.18466899833334,472.7451555630701
4708,57,2,4,8,14,8,28,22,58,209,463,298.652819899167,473.27700466223655
4709,57,2,4,8,14,8,28,22,58,209,463,297.9613604500915,473.9684641113121
4710,57,2,4,8,14,8,28,22,58,209,475,336.7510082789962,435.17881628240724
4711,57,2,4,8,14,8,28,22,58,209,463,336.30002428067075,435.6298002807327
4712,57,2,4,8,14,8,28,22,58,209,463,335.11036141320665,436.81946314819686
4713,57,2,4,8,14,8,28,22,58,209,463,334.16326382484476,437.76656073655886
4714,57,2,4,8,14,8,28,22,58,209,463,333.23738888252234,438.6924356788813
4715,57,2,4,8,14,8,28,22,58,209,463,332.33009377245236,439.59973078895104
4716,57,2,4,8,14,8,28,22,58,209,463,331.31324796158077,440.61657659982285
4717,57,2,4,8,14,8,28,22,58,209,463,330.8987625831331,441.0310619782703
4718,57,2,4,8,14,8,28,22,58,209,463,330.4059898282288,441.5238347331746
4719,57,2,4,8,14,8,28,22,58,209,463,329.9178650762128,442.01195948519063
4720,57,2,4,8,14,8,28,22,58,209,463,329.2906953311131,442.6391292302904
4721,57,2,4,8,14,8,28,22,58,209,463,328.6712571381171,443.2585674232864
4722,57,2,4,8,14,8,28,22,58,209,463,328.1682767748783,443.7615477865252
4723,57,2,4,8,14,8,28,22,58,209,463,327.6288837138525,444.3009408475509
4724,57,2,4,8,14,8,28,22,58,209,463,326.8654587932382,445.0643657681653
4725,57,2,4,8,14,8,28,22,58,209,463,326.1139448125539,445.8158797488497
