Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
52,98,2,2,2,6,0,0,0,0,2,266.94445320769546,422.0375878921377,577.9624121078622
53,98,2,2,2,6,0,0,0,0,2,264.2750086756184,420.5901532100082,579.4098467899918
54,98,2,2,2,6,0,0,0,0,2,261.6322585888623,419.18050615792964,580.8194938420703
55,98,2,2,2,6,0,0,0,0,2,259.90711693234294,417.7330412757271,582.2669587242729
56,98,2,2,2,6,0,0,0,0,2,260.7707922738551,416.24777107335564,583.7522289266444
57,98,2,2,2,6,0,0,0,0,2,263.06352843518886,414.7625035498505,585.2374964501494
58,98,2,2,2,6,0,0,0,0,2,260.4328931508369,413.27723078343604,586.722769216564
59,98,2,2,2,6,0,0,0,0,2,257.82856421932854,411.7919528266805,588.2080471733196
60,98,2,2,2,6,0,0,0,0,2,259.9884771916654,410.26887028711747,589.7311297128825
61,98,2,2,2,6,0,0,0,0,2,278.27486106502835,408.82142541393944,591.1785745860606
62,98,2,2,2,6,0,0,0,0,2,275.4921124543783,407.3739748478059,592.6260251521938
63,98,2,2,2,6,0,0,0,0,2,272.73719132983445,405.8509052678188,594.1490947321813
64,98,2,2,2,6,0,0,0,0,2,272.44199475677334,404.3278365834471,595.672163416553
65,98,2,2,2,6,0,0,0,0,2,271.97344204551104,402.804767086814,597.1952329131863
66,98,2,2,2,6,0,0,0,0,2,269.8566048859871,401.2816960252271,598.718303974773
67,98,2,2,2,6,0,0,0,0,2,267.15803883712726,399.7586195556462,600.2413804443536
68,98,2,2,2,6,0,0,0,0,2,264.48645844875597,398.2355377625157,601.764462237484
69,98,2,2,2,6,0,0,0,0,2,261.8415938642683,396.7124383424137,603.2875616575864
70,98,2,2,2,6,0,0,0,0,2,259.66876839031033,395.1515255165305,604.8484744834697
71,98,2,2,2,6,0,0,0,0,2,257.9632616357767,393.59060869084067,606.4093913091594
72,98,2,2,2,6,0,0,0,0,2,255.3836290194189,392.02968713370603,607.9703128662939
73,98,2,2,2,6,0,0,0,0,2,252.8297927292247,390.39314870404263,609.6068512959574
74,98,2,2,2,6,0,0,0,0,2,250.30149480193248,388.7566059013286,611.2433940986714
75,98,2,2,2,6,0,0,0,0,2,256.25767581196584,387.1956649555686,612.8043350444317
76,98,2,2,2,6,0,0,0,0,2,267.2282427188023,385.67254306488786,614.3274569351124
77,98,2,2,2,6,0,0,0,0,2,264.5559602916143,384.14941566767635,615.8505843323238
78,98,2,2,2,6,0,0,0,0,2,261.91040068869825,382.6640757140255,617.3359242859744
79,98,2,2,2,6,0,0,0,0,2,259.2912966818113,381.1787304527369,618.821269547263
80,98,2,2,2,6,0,0,0,0,2,256.6983837149931,379.73117289718,620.2688271028202
81,98,2,2,2,6,0,0,0,0,2,254.1313998778432,378.24579995865747,621.7542000413428
