Time Unit,Vervet Population,Predator Population
411,164,3
412,164,3
413,164,3
414,164,3
415,164,3
416,164,3
417,164,3
418,164,3
419,164,3
420,164,3
421,164,3
422,164,3
423,164,3
424,164,3
425,164,3
426,164,3
427,164,3
428,164,3
429,164,3
430,164,3
431,164,3
432,164,3
433,164,3
434,164,3
435,164,3
436,164,3
437,164,3
438,164,3
439,164,3
440,164,3
441,164,3
442,164,3
443,164,3
444,164,3
445,164,3
446,164,3
447,164,3
448,164,3
449,164,3
450,164,3
451,164,3
452,164,3
453,164,3
454,164,3
455,164,3
456,164,3
457,164,3
458,164,3
459,164,3
460,164,3
461,164,3
462,164,3
463,164,3
464,164,3
465,164,3
466,164,3
467,164,3
468,164,3
469,164,3
470,164,3
471,164,3
472,164,3
473,164,3
474,164,3
475,164,3
476,164,3
477,164,3
478,164,3
479,164,3
480,164,3
481,164,3
482,164,3
483,164,3
484,164,3
485,164,3
486,164,3
487,164,3
488,164,3
489,164,3
490,164,3
491,164,3
492,164,3
493,164,3
494,164,3
495,164,3
496,164,3
497,164,3
498,164,3
499,164,3
500,164,3
501,164,3
502,164,3
503,164,3
504,164,3
505,164,3
506,164,3
507,164,3
508,164,3
509,164,3
510,164,3
511,164,3
512,164,3
513,164,3
514,164,3
515,164,3
516,164,3
517,164,3
518,164,3
519,164,3
520,164,3
521,164,3
522,164,3
523,164,3
524,164,3
525,164,3
526,164,3
527,164,3
528,164,3
529,164,3
530,164,3
531,164,3
532,164,3
533,164,3
534,164,3
535,164,3
536,164,3
537,164,3
538,164,3
539,164,3
540,164,3
541,164,3
542,164,3
543,164,3
544,164,3
545,164,3
546,164,3
547,164,3
548,164,3
549,164,3
550,164,3
551,164,3
552,164,3
553,164,3
554,164,3
555,164,3
556,164,3
557,164,3
558,164,3
559,164,3
560,164,3
561,164,3
562,164,3
563,164,3
564,164,3
565,164,3
566,164,3
567,164,3
568,164,3
569,164,3
570,164,3
571,164,3
572,164,3
573,164,3
574,164,3
575,164,3
576,164,3
577,164,3
578,164,3
579,164,3
580,164,3
581,164,3
582,164,3
583,164,3
584,164,3
585,164,3
586,164,3
587,164,3
588,164,3
589,164,3
590,164,3
591,164,3
592,164,3
593,164,3
594,164,3
595,164,3
596,164,3
597,164,3
598,164,3
599,164,3
600,164,3
601,164,3
602,164,3
603,164,3
604,164,3
605,164,3
606,164,3
607,164,3
608,164,3
609,164,3
610,164,3
611,164,3
612,164,3
613,164,3
614,164,3
615,164,3
616,164,3
617,164,3
618,164,3
619,164,3
620,164,3
621,164,3
622,164,3
623,164,3
624,164,3
625,164,3
626,164,3
627,164,3
628,164,3
629,164,3
630,164,3
631,164,3
632,164,3
633,164,3
634,164,3
635,164,3
636,164,3
637,164,3
638,164,3
639,164,3
640,164,3
641,164,3
642,164,3
643,164,3
644,164,3
645,164,3
646,164,3
647,164,3
648,164,3
649,164,3
650,164,3
651,164,3
652,164,3
653,164,3
654,164,3
655,164,3
656,164,3
657,164,3
658,164,3
659,164,3
660,164,3
661,164,3
662,164,3
663,164,3
664,164,3
665,164,3
666,164,3
667,164,3
668,164,3
669,164,3
670,164,3
671,164,3
672,164,3
673,164,3
674,164,3
675,164,3
676,164,3
677,164,3
678,164,3
679,164,3
680,164,3
681,164,3
682,164,3
683,164,3
684,164,3
685,164,3
686,164,3
687,164,3
688,164,3
689,164,3
690,164,3
691,164,3
692,164,3
693,164,3
694,164,3
695,164,3
696,164,3
697,164,3
698,164,3
699,164,3
700,164,3
701,164,3
702,164,3
703,164,3
704,164,3
705,164,3
706,164,3
707,164,3
708,164,3
709,164,3
710,164,3
711,164,3
712,164,3
713,164,3
714,164,3
715,164,3
716,164,3
717,164,3
718,164,3
719,164,3
720,164,3
721,164,3
722,164,3
723,164,3
724,164,3
725,164,3
726,164,3
727,164,3
728,164,3
729,164,3
730,164,3
731,164,3
732,164,3
733,164,3
734,164,3
735,164,3
736,164,3
737,164,3
738,164,3
739,164,3
740,164,3
741,164,3
742,164,3
743,164,3
744,164,3
745,164,3
746,164,3
747,163,3
748,163,3
749,163,3
750,163,3
751,163,3
752,163,3
753,163,3
754,163,3
755,163,3
756,163,3
757,163,3
758,163,3
759,163,3
760,163,3
761,163,3
762,163,3
763,163,3
764,163,3
765,163,3
766,163,3
767,163,3
768,163,3
769,163,3
770,162,3
771,162,3
772,162,3
773,162,3
774,162,3
775,162,3
776,162,3
777,162,3
778,162,3
779,162,3
780,162,3
781,162,3
782,162,3
783,162,3
784,162,3
785,162,3
786,162,3
787,162,3
788,162,3
789,162,3
790,162,3
791,162,3
792,162,3
793,162,3
794,162,3
795,162,3
796,162,3
797,162,3
798,162,3
799,162,3
800,162,3
801,162,3
802,162,3
803,162,3
804,162,3
805,162,3
806,162,3
807,162,3
808,162,3
809,162,3
810,162,3
811,162,3
812,162,3
813,162,3
814,162,3
815,162,3
816,162,3
817,162,3
818,162,3
819,162,3
820,162,3
821,162,3
822,162,3
823,162,3
824,162,3
825,162,3
826,162,3
827,162,3
828,162,3
829,162,3
830,162,3
831,162,3
832,162,3
833,162,3
834,162,3
835,162,3
836,162,3
837,162,3
838,162,3
839,162,3
840,162,3
841,162,3
842,162,3
843,162,3
844,162,3
845,162,3
846,162,3
847,162,3
848,162,3
849,162,3
850,162,3
851,162,3
852,162,3
853,162,3
854,162,3
855,162,3
856,162,3
857,162,3
858,162,3
859,162,3
860,162,3
861,162,3
862,162,3
863,162,3
864,162,3
865,162,3
866,162,3
867,162,3
868,162,3
869,162,3
870,162,3
871,162,3
872,162,3
873,162,3
874,162,3
875,162,3
876,162,3
877,162,3
878,162,3
879,162,3
880,162,3
881,162,3
882,162,3
883,162,3
884,162,3
885,162,3
886,162,3
887,162,3
888,162,3
889,162,3
890,162,3
891,162,3
892,162,3
893,162,3
894,162,3
895,162,3
896,162,3
897,162,3
898,162,3
899,162,3
900,162,3
901,161,3
902,161,3
903,161,3
904,161,3
905,161,3
906,161,3
907,161,3
908,161,3
909,161,3
910,161,3
911,161,3
912,161,3
913,161,3
914,161,3
915,161,3
916,161,3
917,161,3
918,161,3
919,161,3
920,161,3
921,161,3
922,161,3
923,161,3
924,161,3
925,161,3
926,161,3
927,161,3
928,161,3
929,161,3
930,161,3
931,161,3
932,161,3
933,161,3
934,161,3
935,161,3
936,161,3
937,161,3
938,161,3
939,161,3
940,161,3
941,160,3
942,160,3
943,160,3
944,160,3
945,160,3
946,160,3
947,160,3
948,160,3
949,160,3
950,160,3
951,160,3
952,160,3
953,160,3
954,160,3
955,160,3
956,160,3
957,160,3
958,160,3
959,160,3
960,160,3
961,160,3
962,160,3
963,160,3
964,160,3
965,160,3
966,160,3
967,160,3
968,160,3
969,160,3
970,160,3
971,160,3
972,160,3
973,160,3
974,160,3
975,160,3
976,160,3
977,160,3
978,160,3
979,160,3
980,160,3
981,160,3
982,160,3
983,160,3
984,160,3
985,160,3
986,160,3
987,160,3
988,160,3
989,160,3
990,160,3
991,160,3
992,160,3
993,160,3
994,160,3
995,160,3
996,160,3
997,160,3
998,160,3
999,160,3
1000,239,6
1001,238,6
1002,238,6
1003,238,6
1004,238,6
1005,238,6
1006,238,6
1007,238,6
1008,238,6
1009,238,6
1010,237,6
1011,237,6
1012,237,6
1013,237,6
1014,237,6
1015,237,6
1016,237,6
1017,237,6
1018,237,6
1019,237,6
1020,237,6
1021,232,6
1022,231,6
1023,231,6
1024,231,6
1025,231,6
1026,231,6
1027,231,6
1028,231,6
1029,231,6
1030,231,6
1031,231,6
1032,231,6
1033,231,6
1034,231,6
1035,231,6
1036,231,6
1037,231,6
1038,231,6
1039,231,6
1040,231,6
1041,231,6
1042,231,6
1043,230,6
1044,230,6
1045,230,6
1046,230,6
1047,230,6
1048,230,6
1049,229,6
1050,229,6
1051,228,6
1052,228,6
1053,228,6
1054,228,6
1055,228,6
1056,228,6
1057,228,6
1058,228,6
1059,228,6
1060,228,6
1061,228,6
1062,228,6
1063,228,6
1064,228,6
1065,228,6
1066,228,6
1067,228,6
1068,228,6
1069,228,6
1070,228,6
1071,228,6
1072,228,6
1073,228,6
1074,228,6
1075,228,6
1076,228,6
1077,228,6
1078,228,6
1079,228,6
1080,228,6
1081,228,6
1082,228,6
1083,228,6
1084,228,6
1085,228,6
1086,228,6
1087,227,6
1088,227,6
1089,227,6
1090,227,6
1091,227,6
1092,227,6
1093,227,6
1094,227,6
1095,227,6
1096,227,6
1097,227,6
1098,227,6
1099,227,6
1100,227,6
1101,227,6
1102,227,6
1103,227,6
1104,227,6
1105,227,6
1106,227,6
1107,227,6
1108,227,6
1109,227,6
1110,227,6
1111,224,6
1112,224,6
1113,224,6
1114,223,6
1115,223,6
1116,223,6
1117,223,6
1118,223,6
1119,223,6
1120,223,6
1121,223,6
1122,223,6
1123,223,6
1124,223,6
1125,223,6
1126,223,6
1127,223,6
1128,223,6
1129,223,6
1130,223,6
1131,223,6
1132,223,6
1133,223,6
1134,222,6
1135,222,6
1136,222,6
1137,222,6
1138,222,6
1139,222,6
1140,222,6
1141,222,6
1142,222,6
1143,222,6
1144,222,6
1145,222,6
1146,222,6
1147,222,6
1148,222,6
1149,222,6
1150,222,6
1151,222,6
1152,222,6
1153,222,6
1154,222,6
1155,222,6
1156,222,6
1157,222,6
1158,222,6
1159,222,6
1160,222,6
1161,222,6
1162,222,6
1163,222,6
1164,222,6
1165,222,6
1166,222,6
1167,222,6
1168,222,6
1169,222,6
1170,222,6
1171,221,6
1172,221,6
1173,221,6
1174,221,6
1175,221,6
1176,221,6
1177,221,6
1178,221,6
1179,221,6
1180,221,6
1181,221,6
1182,221,6
1183,221,6
1184,221,6
1185,221,6
1186,221,6
1187,221,6
1188,221,6
1189,221,6
1190,221,6
1191,221,6
1192,221,6
1193,221,6
1194,221,6
1195,221,6
1196,221,6
1197,221,6
1198,221,6
1199,221,6
1200,221,6
1201,221,6
1202,221,6
1203,221,6
1204,221,6
1205,221,6
1206,221,6
1207,221,6
1208,221,6
1209,221,6
1210,221,6
1211,221,6
1212,221,6
1213,221,6
1214,221,6
1215,221,6
1216,221,6
1217,221,6
1218,221,6
1219,221,6
1220,221,6
1221,221,6
1222,221,6
1223,221,6
1224,221,6
1225,221,6
1226,221,6
1227,221,6
1228,221,6
1229,221,6
1230,221,6
1231,221,6
1232,221,6
1233,221,6
1234,221,6
1235,221,6
1236,221,6
1237,221,6
1238,221,6
1239,221,6
1240,221,6
1241,221,6
1242,221,6
1243,221,6
1244,221,6
1245,221,6
1246,221,6
1247,221,6
1248,221,6
1249,221,6
1250,221,6
1251,221,6
1252,221,6
1253,221,6
1254,221,6
1255,221,6
1256,221,6
1257,221,6
1258,221,6
1259,221,6
1260,221,6
1261,221,6
1262,221,6
1263,221,6
1264,221,6
1265,221,6
1266,221,6
1267,221,6
1268,221,6
1269,221,6
1270,221,6
1271,221,6
1272,221,6
1273,221,6
1274,221,6
1275,221,6
1276,221,6
1277,221,6
1278,221,6
1279,221,6
1280,221,6
1281,221,6
1282,221,6
1283,221,6
1284,221,6
1285,221,6
1286,221,6
1287,221,6
1288,221,6
1289,220,6
1290,220,6
1291,219,6
1292,219,6
1293,219,6
1294,219,6
1295,219,6
1296,219,6
1297,219,6
1298,219,6
1299,219,6
1300,219,6
1301,219,6
1302,219,6
1303,219,6
1304,219,6
1305,219,6
1306,219,6
1307,219,6
1308,219,6
1309,219,6
1310,219,6
1311,218,6
1312,218,6
1313,218,6
1314,218,6
1315,218,6
1316,218,6
1317,218,6
1318,218,6
1319,218,6
1320,218,6
1321,218,6
1322,218,6
1323,218,6
1324,218,6
1325,218,6
1326,218,6
1327,218,6
1328,218,6
1329,218,6
1330,218,6
1331,218,6
1332,218,6
1333,218,6
1334,218,6
1335,218,6
1336,218,6
1337,218,6
1338,218,6
1339,218,6
1340,218,6
1341,218,6
1342,218,6
1343,218,6
1344,218,6
1345,218,6
1346,218,6
1347,218,6
1348,218,6
1349,218,6
1350,218,6
1351,218,6
1352,218,6
1353,218,6
1354,218,6
1355,218,6
1356,218,6
1357,218,6
1358,218,6
1359,218,6
1360,218,6
1361,218,6
1362,218,6
1363,218,6
1364,218,6
1365,218,6
1366,218,6
1367,218,6
1368,218,6
1369,218,6
1370,218,6
1371,218,6
1372,218,6
1373,218,6
1374,218,6
1375,218,6
1376,218,6
1377,218,6
1378,218,6
1379,218,6
1380,218,6
1381,217,6
1382,217,6
1383,217,6
1384,217,6
1385,217,6
1386,217,6
1387,217,6
1388,217,6
1389,217,6
1390,217,6
1391,217,6
1392,217,6
1393,217,6
1394,217,6
1395,217,6
1396,217,6
1397,217,6
1398,217,6
1399,216,6
1400,216,6
1401,216,6
1402,216,6
1403,216,6
1404,216,6
1405,216,6
1406,216,6
1407,216,6
1408,216,6
1409,216,6
1410,216,6
1411,216,6
1412,216,6
1413,216,6
1414,216,6
1415,216,6
1416,216,6
1417,216,6
1418,216,6
1419,216,6
1420,216,6
1421,216,6
1422,216,6
1423,216,6
1424,216,6
1425,216,6
1426,216,6
1427,216,6
1428,216,6
1429,216,6
1430,216,6
1431,216,6
1432,216,6
1433,216,6
1434,216,6
1435,216,6
1436,216,6
1437,216,6
1438,216,6
1439,216,6
1440,216,6
1441,216,6
1442,216,6
1443,216,6
1444,216,6
1445,216,6
1446,216,6
1447,216,6
1448,216,6
1449,216,6
1450,216,6
1451,216,6
1452,216,6
1453,216,6
1454,216,6
1455,216,6
1456,216,6
1457,216,6
1458,216,6
1459,216,6
1460,216,6
1461,216,6
1462,216,6
1463,216,6
1464,216,6
1465,216,6
1466,216,6
1467,216,6
1468,216,6
1469,216,6
1470,216,6
1471,216,6
1472,216,6
1473,216,6
1474,216,6
1475,216,6
1476,216,6
1477,216,6
1478,216,6
1479,215,6
1480,215,6
1481,215,6
1482,215,6
1483,215,6
1484,215,6
1485,215,6
1486,215,6
1487,215,6
1488,215,6
1489,215,6
1490,215,6
1491,215,6
1492,215,6
1493,215,6
1494,215,6
1495,215,6
1496,215,6
1497,215,6
1498,215,6
1499,215,6
1500,215,6
1501,215,6
1502,215,6
1503,215,6
1504,215,6
1505,215,6
1506,215,6
1507,215,6
1508,215,6
1509,215,6
1510,215,6
1511,215,6
1512,215,6
1513,215,6
1514,215,6
1515,215,6
1516,215,6
1517,215,6
1518,215,6
1519,215,6
1520,215,6
1521,215,6
1522,215,6
1523,215,6
1524,215,6
1525,215,6
1526,215,6
1527,215,6
1528,215,6
1529,215,6
1530,215,6
1531,214,6
1532,214,6
1533,214,6
1534,214,6
1535,214,6
1536,214,6
1537,214,6
1538,214,6
1539,214,6
1540,214,6
1541,214,6
1542,214,6
1543,214,6
1544,214,6
1545,214,6
1546,214,6
1547,214,6
1548,214,6
1549,214,6
1550,214,6
1551,214,6
1552,214,6
1553,214,6
1554,214,6
1555,214,6
1556,214,6
1557,214,6
1558,214,6
1559,214,6
1560,214,6
1561,214,6
1562,214,6
1563,214,6
1564,214,6
1565,214,6
1566,214,6
1567,214,6
1568,214,6
1569,214,6
1570,214,6
1571,214,6
1572,214,6
1573,214,6
1574,214,6
1575,214,6
1576,214,6
1577,214,6
1578,214,6
1579,214,6
1580,214,6
1581,214,6
1582,214,6
1583,214,6
1584,214,6
1585,214,6
1586,214,6
1587,214,6
1588,214,6
1589,214,6
1590,214,6
1591,213,6
1592,213,6
1593,213,6
1594,213,6
1595,213,6
1596,213,6
1597,213,6
1598,213,6
1599,213,6
1600,213,6
1601,213,6
1602,213,6
1603,213,6
1604,213,6
1605,213,6
1606,213,6
1607,213,6
1608,213,6
1609,213,6
1610,213,6
1611,213,6
1612,213,6
1613,213,6
1614,213,6
1615,213,6
1616,213,6
1617,213,6
1618,213,6
1619,213,6
1620,213,6
1621,213,6
1622,213,6
1623,213,6
1624,213,6
1625,213,6
1626,213,6
1627,213,6
1628,213,6
1629,213,6
1630,213,6
1631,213,6
1632,213,6
1633,213,6
1634,213,6
1635,213,6
1636,213,6
1637,213,6
1638,213,6
1639,213,6
1640,213,6
1641,213,6
1642,213,6
1643,213,6
1644,213,6
1645,213,6
1646,213,6
1647,213,6
1648,213,6
1649,213,6
1650,213,6
1651,211,6
1652,211,6
1653,211,6
1654,211,6
1655,211,6
1656,211,6
1657,211,6
1658,211,6
1659,211,6
1660,211,6
1661,211,6
1662,211,6
1663,211,6
1664,211,6
1665,211,6
1666,211,6
1667,211,6
1668,211,6
1669,211,6
1670,211,6
1671,211,6
1672,211,6
1673,211,6
1674,211,6
1675,211,6
1676,211,6
1677,210,6
1678,210,6
1679,210,6
1680,210,6
1681,208,6
1682,208,6
1683,208,6
1684,208,6
1685,207,6
1686,207,6
1687,207,6
1688,206,6
1689,206,6
1690,206,6
1691,206,6
1692,206,6
1693,206,6
1694,206,6
1695,206,6
1696,206,6
1697,206,6
1698,206,6
1699,206,6
1700,206,6
1701,204,6
1702,204,6
1703,204,6
1704,204,6
1705,204,6
1706,204,6
1707,204,6
1708,204,6
1709,204,6
1710,204,6
1711,199,6
1712,199,6
1713,199,6
1714,199,6
1715,199,6
1716,199,6
1717,199,6
1718,199,6
1719,199,6
1720,199,6
1721,199,6
1722,199,6
1723,199,6
1724,199,6
1725,199,6
1726,199,6
1727,199,6
1728,199,6
1729,199,6
1730,199,6
1731,199,6
1732,199,6
1733,199,6
1734,199,6
1735,199,6
1736,199,6
1737,199,6
1738,199,6
1739,199,6
1740,199,6
1741,199,6
1742,199,6
1743,199,6
1744,199,6
1745,199,6
1746,199,6
1747,199,6
1748,199,6
1749,199,6
1750,199,6
1751,199,6
1752,199,6
1753,199,6
1754,199,6
1755,199,6
1756,199,6
1757,199,6
1758,199,6
1759,199,6
1760,199,6
1761,199,6
1762,199,6
1763,199,6
1764,199,6
1765,199,6
1766,199,6
1767,199,6
1768,199,6
1769,199,6
1770,199,6
1771,198,6
1772,197,6
1773,197,6
1774,197,6
1775,197,6
1776,197,6
1777,197,6
1778,197,6
1779,197,6
1780,197,6
1781,197,6
1782,197,6
1783,197,6
1784,197,6
1785,197,6
1786,197,6
1787,197,6
1788,197,6
1789,197,6
1790,197,6
1791,197,6
1792,197,6
1793,197,6
1794,197,6
1795,197,6
1796,197,6
1797,197,6
1798,197,6
1799,197,6
1800,197,6
1801,197,6
1802,197,6
1803,197,6
1804,197,6
1805,197,6
1806,197,6
1807,197,6
1808,197,6
1809,197,6
1810,197,6
1811,197,6
1812,197,6
1813,197,6
1814,197,6
1815,197,6
1816,197,6
1817,197,6
1818,197,6
1819,197,6
1820,197,6
1821,197,6
1822,197,6
1823,197,6
1824,197,6
1825,197,6
1826,197,6
1827,197,6
1828,197,6
1829,197,6
1830,197,6
1831,197,6
1832,197,6
1833,197,6
1834,197,6
1835,197,6
1836,197,6
1837,197,6
1838,197,6
1839,197,6
1840,197,6
1841,197,6
1842,197,6
1843,197,6
1844,197,6
1845,197,6
1846,197,6
1847,197,6
1848,197,6
1849,197,6
1850,197,6
1851,197,6
1852,197,6
1853,197,6
1854,197,6
1855,197,6
1856,197,6
1857,197,6
1858,197,6
1859,197,6
1860,197,6
1861,197,6
1862,197,6
1863,197,6
1864,197,6
1865,197,6
1866,197,6
1867,197,6
1868,197,6
1869,197,6
1870,197,6
1871,197,6
1872,197,6
1873,197,6
1874,197,6
1875,197,6
1876,197,6
1877,197,6
1878,197,6
1879,197,6
1880,197,6
1881,197,6
1882,197,6
1883,197,6
1884,197,6
1885,197,6
1886,197,6
1887,197,6
1888,197,6
1889,197,6
1890,196,6
1891,196,6
1892,196,6
1893,196,6
1894,196,6
1895,196,6
1896,196,6
1897,196,6
1898,196,6
1899,196,6
1900,196,6
1901,196,6
1902,196,6
1903,196,6
1904,196,6
1905,196,6
1906,196,6
1907,196,6
1908,196,6
1909,196,6
1910,196,6
1911,196,6
1912,196,6
1913,196,6
1914,196,6
1915,196,6
1916,196,6
1917,196,6
1918,196,6
1919,196,6
1920,196,6
1921,196,6
1922,196,6
1923,196,6
1924,196,6
1925,196,6
1926,196,6
1927,196,6
1928,196,6
1929,196,6
1930,196,6
1931,196,6
1932,196,6
1933,196,6
1934,196,6
1935,196,6
1936,196,6
1937,196,6
1938,196,6
1939,196,6
1940,196,6
1941,196,6
1942,196,6
1943,196,6
1944,196,6
1945,196,6
1946,196,6
1947,196,6
1948,196,6
1949,196,6
1950,196,6
1951,196,6
1952,196,6
1953,196,6
1954,196,6
1955,196,6
1956,196,6
1957,196,6
1958,196,6
1959,196,6
1960,196,6
1961,196,6
1962,196,6
1963,196,6
1964,196,6
1965,196,6
1966,196,6
1967,196,6
1968,196,6
1969,196,6
1970,196,6
1971,196,6
1972,196,6
1973,196,6
1974,196,6
1975,196,6
1976,196,6
1977,196,6
1978,196,6
1979,196,6
1980,196,6
1981,196,6
1982,196,6
1983,196,6
1984,196,6
1985,196,6
1986,196,6
1987,196,6
1988,196,6
1989,196,6
1990,196,6
1991,196,6
1992,196,6
1993,196,6
1994,196,6
1995,196,6
1996,196,6
1997,196,6
1998,196,6
1999,196,6
2000,269,11
2001,269,11
2002,269,11
2003,269,11
2004,269,11
2005,269,11
2006,269,11
2007,269,11
2008,269,11
2009,269,11
2010,269,11
2011,266,11
2012,266,11
2013,266,11
2014,266,11
2015,265,11
2016,265,11
2017,265,11
2018,265,11
2019,265,11
2020,265,11
2021,265,11
2022,265,11
2023,265,11
2024,265,11
2025,264,11
2026,264,11
2027,264,11
2028,264,11
2029,264,11
2030,264,11
2031,264,11
2032,264,11
2033,263,11
2034,263,11
2035,263,11
2036,263,11
2037,263,11
2038,263,11
2039,263,11
2040,263,11
2041,261,11
2042,261,11
2043,261,11
2044,261,11
2045,261,11
2046,261,11
2047,261,11
2048,261,11
2049,261,11
2050,261,11
2051,261,11
2052,261,11
2053,261,11
2054,261,11
2055,261,11
2056,261,11
2057,261,11
2058,261,11
2059,261,11
2060,261,11
2061,261,11
2062,261,11
2063,261,11
2064,261,11
2065,261,11
2066,261,11
2067,261,11
2068,260,11
2069,260,11
2070,260,11
2071,258,11
2072,258,11
2073,257,11
2074,256,11
2075,256,11
2076,256,11
2077,256,11
2078,256,11
2079,256,11
2080,256,11
2081,255,11
2082,255,11
2083,255,11
2084,255,11
2085,255,11
2086,255,11
2087,255,11
2088,255,11
2089,255,11
2090,255,11
2091,255,11
2092,255,11
2093,255,11
2094,255,11
2095,255,11
2096,255,11
2097,255,11
2098,255,11
2099,255,11
2100,255,11
2101,254,11
2102,254,11
2103,254,11
2104,254,11
2105,254,11
2106,254,11
2107,254,11
2108,254,11
2109,253,11
2110,252,11
2111,252,11
2112,252,11
2113,252,11
2114,252,11
2115,252,11
2116,252,11
2117,252,11
2118,252,11
2119,252,11
2120,252,11
2121,252,11
2122,252,11
2123,252,11
2124,252,11
2125,252,11
2126,252,11
2127,252,11
2128,252,11
2129,252,11
2130,251,11
2131,249,11
2132,249,11
2133,249,11
2134,249,11
2135,249,11
2136,249,11
2137,249,11
